Date/Time,Badge Number,Reading
2025-05-10,W-51072463,368627.48
2025-05-10,W-51071453,7096.65
2025-05-10,W-51073969,363806.24
2025-05-10,W-51118571,321011.11
2025-05-10,W-51118201,925661.04
2025-05-10,W-51116508,209050.64
2025-05-10,W-51105229,637284.93
2025-05-10,W-51103259,345410.53
2025-05-10,W-51109508,504926.14
2025-05-10,W-51128659,108331.59
2025-05-10,W-51134909,433053.47
2025-05-10,W-51126055,651410.31
2025-05-10,W-51132943,161194.83
2025-05-10,W-51081131,232345.89
2025-05-10,W-51081169,247358.17
2025-05-10,W-51081453,275140.27
2025-05-10,W-51084800,265865.68
2025-05-10,W-51073392,258354.86
2025-05-10,W-51084772,231848.02
2025-05-10,W-51109549,485230.67
2025-05-10,W-51078104,277915.47
2025-05-10,W-51101847,464999.86
2025-05-10,W-51134833,745525.57
2025-05-10,W-51077837,217481.74
2025-05-10,W-51078671,771554.78
2025-05-10,W-51078510,183188.68
2025-05-10,W-51081546,100834.71
2025-05-10,W-51081582,327225.9
2025-05-10,W-51108665,139109.21
2025-05-10,W-51104526,95832.43
2025-05-10,W-51084472,104447.13
2025-05-10,W-51078555,18052.46
2025-05-10,W-51084792,274589.79
2025-05-10,W-51113620,248657.21
2025-05-10,W-51108889,368474.82
2025-05-10,W-51116720,281304.67
2025-05-10,W-51107585,271192.45
2025-05-10,W-51134297,254272.77
2025-05-10,W-51135024,44479.87
2025-05-10,W-51111418,372531.98
2025-05-10,W-51108913,674585.15
2025-05-10,W-51114329,225018.96
2025-05-10,W-51110666,219661.28
2025-05-10,W-51118380,512612.57
2025-05-10,W-51123048,181665.85
2025-05-10,W-51119943,472604.87
2025-05-10,W-51038662,1389910.53
2025-05-10,W-51089137,206662.64
2025-05-10,W-51055856,6019354.5
2025-05-10,W-51062500,245298.0
2025-05-10,W-51103584,449349.28
2025-05-10,W-51034199,348232.94
2025-05-10,W-51088707,320949.93
2025-05-10,W-51040843,246766.52
2025-05-10,W-51039041,435923.29
2025-05-10,W-51042341,444679.8
2025-05-10,W-51039573,314462.87
2025-05-10,W-51040748,113843.57
2025-05-10,W-51038777,277434.74
2025-05-10,W-51056644,141762.5
2025-05-10,W-51126768,226995.07
2025-05-10,W-51067522,720623.72
2025-05-10,W-51040507,376992.67
2025-05-10,W-51040689,217848.54
2025-05-10,W-51039155,77551.6
2025-05-10,W-51060006,268822.84
2025-05-10,W-51065427,274537.02
2025-05-10,W-51067371,375084.8
2025-05-10,W-51102932,709434.5
2025-05-10,W-51120490,338056.23
2025-05-10,W-84182231,355356.32
2025-05-10,W-51066465,9999999.98
2025-05-10,W-84183444,514676.91
2025-05-10,W-51043360,45208.48
2025-05-10,W-51124309,487442.98
2025-05-10,W-51041064,247529.74
2025-05-10,W-51039811,262991.22
2025-05-10,W-51043407,81300.62
2025-05-10,W-51063629,570129.11
2025-05-10,W-84176160,1241338.07
2025-05-10,W-51102571,259086.22
2025-05-10,W-51088430,472110.4
2025-05-10,W-51048193,458580.65
2025-05-10,W-51049536,398353.09
2025-05-10,W-84182458,357796.99
2025-05-10,W-51065485,1115313.04
2025-05-10,W-51043276,367428.75
2025-05-10,W-51124155,0.0
2025-05-10,W-51064104,1187087.91
2025-05-10,W-51037485,260813.26
2025-05-10,W-51042515,252931.05
2025-05-10,W-51042063,512107.94
2025-05-10,W-51036631,430492.02
2025-05-10,W-51066753,260206.99
2025-05-10,W-51035579,67334.8
2025-05-10,W-51039716,272390.79
2025-05-10,W-84183191,111628.34
2025-05-10,W-51050599,839304.36
2025-05-10,W-51042170,361838.67
2025-05-10,W-84181160,787391.31
2025-05-10,W-51050290,794327.17
2025-05-10,W-51046620,779355.22
2025-05-10,W-51127901,659738.4
2025-05-10,W-51042277,709810.08
2025-05-10,W-51045092,533149.67
2025-05-10,W-51043129,94149.29
2025-05-10,W-51061746,261199.13
2025-05-10,W-51101060,704802.97
2025-05-10,W-51063692,511620.95
2025-05-10,W-51041496,373121.83
2025-05-10,W-51036148,655947.85
2025-05-10,W-51050712,239434.0
2025-05-10,W-51102968,340803.81
2025-05-10,W-51124591,292848.12
2025-05-10,W-51040111,483068.41
2025-05-10,W-51040914,767358.74
2025-05-10,W-51119194,193963.11
2025-05-10,W-51089952,8646015.0
2025-05-10,W-51052447,273100.77
2025-05-10,W-51129711,301335.32
2025-05-10,W-51136054,448630.56
2025-05-10,W-51141819,47735.16
2025-05-10,W-51130401,168075.8
2025-05-10,W-51130375,464784.65
2025-05-10,W-51129367,200368.28
2025-05-10,W-51118752,486940.15
2025-05-10,W-51118204,419620.8
2025-05-10,W-51104749,33039.32
2025-05-10,W-51109249,287608.94
2025-05-10,W-51106991,419751.87
2025-05-10,W-51106902,520243.34
2025-05-10,W-51102643,1078077.13
2025-05-10,W-51131916,285355.48
2025-05-10,W-51130098,664716.67
2025-05-10,W-51105752,613984.14
2025-05-10,W-51098862,490144.99
2025-05-10,W-51078197,219987.54
2025-05-10,W-51084756,329332.91
2025-05-10,W-51113533,495310.1
2025-05-10,W-51116096,203551.15
2025-05-10,W-51116281,259530.14
2025-05-10,W-51076662,378094.99
2025-05-10,W-51107095,494190.31
2025-05-10,W-51107170,79821.7
2025-05-10,W-51099964,254249.74
2025-05-10,W-51132411,311901.55
2025-05-10,W-51128761,540335.18
2025-05-10,W-51084851,907535.88
2025-05-10,W-51080370,347718.4
2025-05-10,W-51108931,641943.85
2025-05-10,W-51074995,92.3
2025-05-10,W-51106632,132634.37
2025-05-10,W-51103059,309544.31
2025-05-10,W-51123243,1035424.73
2025-05-10,W-51076902,611434.08
2025-05-10,W-51076972,521928.17
2025-05-10,W-51113149,72732.53
2025-05-10,W-51107686,511362.68
2025-05-10,W-51109128,506681.39
2025-05-10,W-51080441,575641.35
2025-05-10,W-51114000,398896.6
2025-05-10,W-51118062,245241.02
2025-05-10,W-51105376,557004.63
2025-05-10,W-51107317,32166.94
2025-05-10,W-51129150,41959.44
2025-05-10,W-51133940,333969.39
2025-05-10,W-51105575,197784.93
2025-05-10,W-51104982,243648.86
2025-05-10,W-51102813,383076.93
2025-05-10,W-51106906,624228.71
2025-05-10,W-51107225,163307.51
2025-05-10,W-51103622,269755.96
2025-05-10,W-51069037,2261324.0
2025-05-10,W-51107213,173913.65
2025-05-10,W-51107397,303036.09
2025-05-10,W-51109230,530063.69
2025-05-10,W-51107853,886302.57
2025-05-10,W-51128172,272086.95
2025-05-10,W-51133624,270317.03
2025-05-10,W-51080880,138664.15
2025-05-10,W-51107187,312021.49
2025-05-10,W-51101116,308185.75
2025-05-10,W-51129931,805195.98
2025-05-10,W-51134976,413192.28
2025-05-10,W-51134801,114904.65
2025-05-10,W-51079753,305739.21
2025-05-10,W-51132424,447874.6
2025-05-10,W-51133199,252201.71
2025-05-10,W-51129495,183003.92
2025-05-10,W-51137065,1298917.69
2025-05-10,W-51042043,1147796.11
2025-05-10,W-51062362,474638.02
2025-05-10,W-51058852,87221.82
2025-05-10,W-51056119,89725.61
2025-05-10,W-51061468,272272.66
2025-05-10,W-51049682,528049.98
2025-05-10,W-51128209,346043.58
2025-05-10,W-51066043,371026.2
2025-05-10,W-51066498,13303.71
2025-05-10,W-51048050,732861.12
2025-05-10,W-51103322,383784.07
2025-05-10,W-51066289,271913.94
2025-05-10,W-51050655,2449444.2
2025-05-10,W-51100630,792373.33
2025-05-10,W-51053878,480124.03
2025-05-10,W-51072639,120799.21
2025-05-10,W-51071566,192604.61
2025-05-10,W-51078912,62680.23
2025-05-10,W-51078872,90231.75
2025-05-10,W-51035272,124575.81
2025-05-10,W-51053672,503196.45
2025-05-10,W-51045152,66859.47
2025-05-10,W-51073479,185109.97
2025-05-10,W-51101333,472928.13
2025-05-10,W-51088120,668865.12
2025-05-10,W-51088067,102903.95
2025-05-10,W-51084203,285296.62
2025-05-10,W-51048851,108844.83
2025-05-10,W-51068864,313946.18
2025-05-10,W-51087378,375164.29
2025-05-10,W-51055490,202795.13
2025-05-10,W-51057484,432084.98
2025-05-10,W-51070956,142238.63
2025-05-10,W-51071575,252612.62
2025-05-10,W-51101005,290749.42
2025-05-10,W-51088303,1651210.11
2025-05-10,W-51075949,531769.66
2025-05-10,W-51105503,426560.21
2025-05-10,W-51052449,366827.73
2025-05-10,W-51032595,53168.89
2025-05-10,W-51038412,146031.75
2025-05-10,W-51035476,421403.5
2025-05-10,W-51058577,508122.97
2025-05-10,W-51058985,371525.16
2025-05-10,W-51062214,175865.81
2025-05-10,W-51100231,191025.29
2025-05-10,W-51070853,202813.07
2025-05-10,W-51072628,299006.31
2025-05-10,W-51085969,401699.74
2025-05-10,W-51052458,559464.63
2025-05-10,W-51038029,352176.18
2025-05-10,W-51111826,409908.67
2025-05-10,W-51113193,315673.68
2025-05-10,W-51109652,637202.28
2025-05-10,W-51134051,637275.48
2025-05-10,W-51112741,233074.97
2025-05-10,W-51077021,256525.73
2025-05-10,W-51077921,224218.82
2025-05-10,W-51077259,186171.22
2025-05-10,W-51110954,277857.4
2025-05-10,W-51102828,352314.98
2025-05-10,W-51075586,550519.62
2025-05-10,W-51073728,907663.44
2025-05-10,W-51081606,390056.57
2025-05-10,W-51073820,817375.3
2025-05-10,W-51106351,697349.57
2025-05-10,W-51103267,330331.46
2025-05-10,W-51107103,176506.81
2025-05-10,W-51074152,345606.78
2025-05-10,W-51112723,314872.5
2025-05-10,W-51109064,81582.74
2025-05-10,W-51113272,195434.16
2025-05-10,W-51109059,223244.27
2025-05-10,W-51134032,474521.93
2025-05-10,W-51077536,320607.83
2025-05-10,W-51075197,5625820.2
2025-05-10,W-51115648,345048.04
2025-05-10,W-51113207,449837.86
2025-05-10,W-51078172,107188.17
2025-05-10,W-51077147,353364.01
2025-05-10,W-51100678,511322.18
2025-05-10,W-51106830,494394.88
2025-05-10,W-51107734,446090.76
2025-05-10,W-51107512,394996.57
2025-05-10,W-51102605,413032.0
2025-05-10,W-51102149,645925.2
2025-05-10,W-51132906,346610.31
2025-05-10,W-51132071,329965.33
2025-05-10,W-51079157,166060.14
2025-05-10,W-51081178,221198.83
2025-05-10,W-51129914,334392.24
2025-05-10,W-51078920,596892.93
2025-05-10,W-51078397,461380.2
2025-05-10,W-51084485,209719.06
2025-05-10,W-51113203,259095.85
2025-05-10,W-51134446,264033.33
2025-05-10,W-51125273,281951.16
2025-05-10,W-53522540,2545150.0
2025-05-10,W-51136222,44296.39
2025-05-10,W-51135560,482851.3
2025-05-10,W-51102898,601281.97
2025-05-10,W-51083805,267479.94
2025-05-10,W-51083300,233168.99
2025-05-10,W-63538624,3438290.0
2025-05-10,W-51055319,905113.8
2025-05-10,W-51101521,1349641.88
2025-05-10,W-51103142,376942.86
2025-05-10,W-51083027,536242.68
2025-05-10,W-51104287,414101.09
2025-05-10,W-51135313,73179.84
2025-05-10,W-51080373,1177999.91
2025-05-10,W-51084935,231971.27
2025-05-10,W-51083719,400953.18
2025-05-10,W-51074464,440604.35
2025-05-10,W-51078371,73409.48
2025-05-10,W-51110081,323558.03
2025-05-10,W-51108680,138270.69
2025-05-10,W-51107823,614666.24
2025-05-10,W-51125053,449605.94
2025-05-10,W-51129945,261485.19
2025-05-10,W-51080329,321093.17
2025-05-10,W-51081231,31438.5
2025-05-10,W-51072056,437512.22
2025-05-10,W-51110060,790324.16
2025-05-10,W-51077804,300662.28
2025-05-10,W-51077845,173027.1
2025-05-10,W-51106049,975698.97
2025-05-10,W-51101211,572340.55
2025-05-10,W-51084709,204231.53
2025-05-10,W-51111234,281462.91
2025-05-10,W-51110222,316149.73
2025-05-10,W-51104868,163099.31
2025-05-10,W-51080558,570932.6
2025-05-10,W-51113736,310582.94
2025-05-10,W-51112977,498233.55
2025-05-10,W-51106737,71220.07
2025-05-10,W-51134766,338950.95
2025-05-10,W-51133853,313797.02
2025-05-10,W-51080874,119418.89
2025-05-10,W-51111423,323688.12
2025-05-10,W-51102194,92596.1
2025-05-10,W-51104837,381315.86
2025-05-10,W-51104454,381129.95
2025-05-10,W-51103922,138171.31
2025-05-10,W-51134029,384592.83
2025-05-10,W-51105885,115084.91
2025-05-10,W-51106846,177214.89
2025-05-10,W-51108872,194009.19
2025-05-10,W-51108044,77391.19
2025-05-10,W-51128611,631377.89
2025-05-10,W-51103198,690294.91
2025-05-10,W-51107052,608473.18
2025-05-10,W-51103530,235073.93
2025-05-10,W-51106592,523263.94
2025-05-10,W-51077926,324879.67
2025-05-10,W-51107985,122185.71
2025-05-10,W-51101077,1307664.88
2025-05-10,W-51113665,268260.47
2025-05-10,W-51112447,274962.23
2025-05-10,W-51103415,4.07
2025-05-10,W-51109284,89491.08
2025-05-10,W-51108879,342523.19
2025-05-10,W-51132487,370894.03
2025-05-10,W-51079269,140860.56
2025-05-10,W-51081218,416421.95
2025-05-10,W-51077741,483930.78
2025-05-10,W-51075179,2728427.2
2025-05-10,W-51105559,753221.25
2025-05-10,W-51107259,305480.96
2025-05-10,W-51110309,354775.7
2025-05-10,W-51127399,810346.59
2025-05-10,W-51128019,51101.88
2025-05-10,W-51133266,80115.97
2025-05-10,W-51112706,155404.31
2025-05-10,W-51112715,764890.02
2025-05-10,W-51101628,321284.08
2025-05-10,W-51102534,706647.71
2025-05-10,W-51103236,537553.94
2025-05-10,W-51079230,203087.89
2025-05-10,W-51075033,150850.41
2025-05-10,W-51070661,331657.32
2025-05-10,W-51080886,274002.02
2025-05-10,W-51074110,1074665.1
2025-05-10,W-51057361,586.1
2025-05-10,W-51076843,1027191.28
2025-05-10,W-51063730,3570641.9
2025-05-10,W-51081350,294878.66
2025-05-10,W-51083094,316258.63
2025-05-10,W-51070999,493085.24
2025-05-10,W-19520341,12240560.0
2025-05-10,W-51056939,3093409.7
2025-05-10,W-51084841,384198.94
2025-05-10,W-51069711,374844.65
2025-05-10,W-51056423,1517716.6
2025-05-10,W-51075044,173284.94
2025-05-10,W-51083934,240772.47
2025-05-10,W-51081360,254007.08
2025-05-10,W-51075631,102183.07
2025-05-10,W-51075766,191551.41
2025-05-10,W-51080213,209528.55
2025-05-10,W-51076033,195832.96
2025-05-10,W-51079857,196108.24
2025-05-10,W-51085107,52529.16
2025-05-10,W-51108395,417365.75
2025-05-10,W-51110275,341480.2
2025-05-10,W-51107018,237740.34
2025-05-10,W-51109116,499073.12
2025-05-10,W-51105193,863314.07
2025-05-10,W-51107173,378593.21
2025-05-10,W-51106872,376746.34
2025-05-10,W-51105453,272081.22
2025-05-10,W-51132871,81136.48
2025-05-10,W-51133760,401871.47
2025-05-10,W-51081155,130992.99
2025-05-10,W-51111208,338720.34
2025-05-10,W-51113364,49361.78
2025-05-10,W-51113420,377779.75
2025-05-10,W-51104674,296661.52
2025-05-10,W-51107428,237643.38
2025-05-10,W-51105240,234688.38
2025-05-10,W-51102262,283449.93
2025-05-10,W-51129340,3.04
2025-05-10,W-51079154,329202.94
2025-05-10,W-51121814,611259.35
2025-05-10,W-51133672,224003.92
2025-05-10,W-51133704,863844.49
2025-05-10,W-51126266,691359.43
2025-05-10,W-51136909,273531.1
2025-05-10,W-51136541,322912.17
2025-05-10,W-51134671,572247.57
2025-05-10,W-51123569,152771.86
2025-05-10,W-51123210,355306.37
2025-05-10,W-51136847,252493.35
2025-05-10,W-51056521,1322433.2
2025-05-10,W-51134199,386278.3
2025-05-10,W-43530984,2148230.0
2025-05-10,W-51132596,447191.93
2025-05-10,W-51131561,462883.61
2025-05-10,W-55517227,28937540.0
2025-05-10,W-51084039,2.61
2025-05-10,W-64529062,37434640.0
2025-05-10,W-51122139,269667.6
2025-05-10,W-63538589,0.0
2025-05-10,W-51083536,301599.73
2025-05-10,W-19312875,7517220.0
2025-05-10,W-51057591,605601.6
2025-05-10,W-51057386,6527168.3
2025-05-10,W-51057343,5884861.0
2025-05-10,W-51104028,451839.06
2025-05-10,W-51055606,1687679.2
2025-05-10,W-19419909,7551920.0
2025-05-10,W-51074155,2700420.4
2025-05-10,W-51102419,560365.87
2025-05-10,W-51056664,1711140.5
2025-05-10,W-51099893,44635.8
2025-05-10,W-51103679,150502.29
2025-05-10,W-51100746,263328.93
2025-05-10,W-51076586,511448.33
2025-05-10,W-51056298,1189101.5
2025-05-10,W-51098478,335484.57
2025-05-10,W-51076218,25665.38
2025-05-10,W-51055618,1443303.2
2025-05-10,W-19331149,11756380.0
2025-05-10,W-19402628,28814760.0
2025-05-10,W-19419883,40116140.0
2025-05-10,W-51057475,480181.7
2025-05-10,W-51102820,1906283.52
2025-05-10,W-51104228,357296.49
2025-05-10,W-51082468,29996.8
2025-05-10,W-51050895,73316.4
2025-05-10,W-51083088,215298.66
2025-05-10,W-51071432,377196.78
2025-05-10,W-51073188,621213.57
2025-05-10,W-51072560,348474.86
2025-05-10,W-51056449,2928165.9
2025-05-10,W-51056283,139099.7
2025-05-10,W-51084019,185573.42
2025-05-10,W-51075943,206335.18
2025-05-10,W-51084395,634886.82
2025-05-10,W-51084360,570518.24
2025-05-10,W-51069045,536973.95
2025-05-10,W-51071162,6061041.4
2025-05-10,W-51074542,127931.5
2025-05-10,W-51084427,302675.55
2025-05-10,W-51084001,703869.79
2025-05-10,W-51083921,285017.55
2025-05-10,W-51073712,375770.89
2025-05-10,W-51075585,229529.12
2025-05-10,W-51075218,354.4
2025-05-10,W-51079460,377104.97
2025-05-10,W-51070957,361933.17
2025-05-10,W-51075529,2180242.38
2025-05-10,W-51074861,1536840.5
2025-05-10,W-51080221,283334.01
2025-05-10,W-51073747,290357.36
2025-05-10,W-51075750,473146.85
2025-05-10,W-51084598,281395.52
2025-05-10,W-51084460,497513.6
2025-05-10,W-51081625,321903.12
2025-05-10,W-51072457,377341.23
2025-05-10,W-51068975,300803.38
2025-05-10,W-51083348,430866.78
2025-05-10,W-51129063,248770.44
2025-05-10,W-51121946,152870.59
2025-05-10,W-51121154,164768.07
2025-05-10,W-51062953,268906.75
2025-05-10,W-51141997,449545.5
2025-05-10,W-51133635,103391.72
2025-05-10,W-51114324,58622.96
2025-05-10,W-51086892,818971.4
2025-05-10,W-51140800,466334.88
2025-05-10,W-51138650,545629.1
2025-05-10,W-51049191,175507.28
2025-05-10,W-51118017,190854.84
2025-05-10,W-51131049,417385.08
2025-05-10,W-51121343,1224472.09
2025-05-10,W-51142178,484088.29
2025-05-10,W-84179747,157566.18
2025-05-10,W-51141056,2255254.12
2025-05-10,W-51133967,347523.51
2025-05-10,W-51136916,919519.7
2025-05-10,W-51133061,371520.99
2025-05-10,W-51123998,205410.05
2025-05-10,W-51141992,348719.71
2025-05-10,W-51130830,131577.17
2025-05-10,W-51135189,160610.76
2025-05-10,W-51134013,119946.19
2025-05-10,W-51123547,770351.08
2025-05-10,W-51138813,49086.27
2025-05-10,W-51137190,295617.84
2025-05-10,W-51130811,218240.7
2025-05-10,W-51133563,684240.89
2025-05-10,W-51135512,236527.81
2025-05-10,W-51137764,101149.77
2025-05-10,W-51124154,865522.24
2025-05-10,W-51133914,273866.4
2025-05-10,W-51140008,106023.36
2025-05-10,W-51113910,133402.64
2025-05-10,W-51112538,215506.75
2025-05-10,W-51126945,555469.04
2025-05-10,W-51135509,188564.88
2025-05-10,W-51124980,872711.94
2025-05-10,W-51121867,756547.91
2025-05-10,W-51116830,594795.47
2025-05-10,W-51131093,0.0
2025-05-10,W-51131057,140978.21
2025-05-10,W-51114582,443646.07
2025-05-10,W-51137889,67451.43
2025-05-10,W-51134356,360138.61
2025-05-10,W-51123388,249584.17
2025-05-10,W-51140061,296675.71
2025-05-10,W-51118336,430636.49
2025-05-10,W-51131740,209566.88
2025-05-10,W-51132648,989182.97
2025-05-10,W-51129838,437506.15
2025-05-10,W-51136192,193364.45
2025-05-10,W-51136470,349252.87
2025-05-10,W-51137755,604129.69
2025-05-10,W-51136618,351929.16
2025-05-10,W-51134375,588613.32
2025-05-10,W-51139013,191737.17
2025-05-10,W-51139340,457676.1
2025-05-10,W-51138601,253087.16
2025-05-10,W-51115243,532811.16
2025-05-10,W-51119219,177903.51
2025-05-10,W-84176138,175328.61
2025-05-10,W-51123460,844757.9
2025-05-10,W-51088177,4250717.0
2025-05-10,W-51133477,120031.25
2025-05-10,W-51133514,379071.43
2025-05-10,W-51114774,304275.64
2025-05-10,W-51112363,186144.72
2025-05-10,W-51124875,240247.54
2025-05-10,W-51130906,296050.12
2025-05-10,W-51134684,293666.2
2025-05-10,W-51129281,543849.51
2025-05-10,W-51132889,380481.25
2025-05-10,W-84180892,379289.2
2025-05-10,W-51088180,73619.7
2025-05-10,W-84182791,182864.39
2025-05-10,W-51114299,116912.67
2025-05-10,W-51131915,188080.71
2025-05-10,W-51087147,437476.7
2025-05-10,W-51089603,2853761.0
2025-05-10,W-51141010,385948.45
2025-05-10,W-51122986,317298.02
2025-05-10,W-51089894,571229.2
2025-05-10,W-51089319,52017.5
2025-05-10,W-51050242,210103.85
2025-05-10,W-51113732,207784.04
2025-05-10,W-51134975,289999.56
2025-05-10,W-51089780,1879100.4
2025-05-10,W-51136857,768025.31
2025-05-10,W-51141910,138421.25
2025-05-10,W-51113436,76000.86
2025-05-10,W-51113493,397658.06
2025-05-10,W-51131927,181987.78
2025-05-10,W-51139502,116.7
2025-05-10,W-51046001,815910.68
2025-05-10,W-51135323,192577.06
2025-05-10,W-51138071,57299.02
2025-05-10,W-51140890,335312.24
2025-05-10,W-51129502,574760.96
2025-05-10,W-51141626,424171.26
2025-05-10,W-51134231,353377.44
2025-05-10,W-51122736,660199.57
2025-05-10,W-51128298,380895.54
2025-05-10,W-51122580,215765.03
2025-05-10,W-51135691,414941.77
2025-05-10,W-51142029,556727.09
2025-05-10,W-51140619,61364.8
2025-05-10,W-51132262,356111.07
2025-05-10,W-51114807,761911.63
2025-05-10,W-51110069,431441.9
2025-05-10,W-51109617,602977.12
2025-05-10,W-51105967,310031.51
2025-05-10,W-51109068,209873.83
2025-05-10,W-51107169,469320.7
2025-05-10,W-51109001,497731.26
2025-05-10,W-51133037,242523.38
2025-05-10,W-51106689,357056.12
2025-05-10,W-51076587,522038.81
2025-05-10,W-51079386,916801.07
2025-05-10,W-51057716,226331.3
2025-05-10,W-51071339,439072.74
