X-Easting	Y-Northing	Z-Elevation
33.06316417	-4.192471286	4
35.98861133	-2.556215969	4
44.14841293	-2.941380218	4
50.63247295	-2.322069357	4
59.63049171	-3.375036369	4
62.7686105	-3.395818613	4
76.37058897	-5.141527079	4
94.35969907	-3.936156948	4
99.37376172	-0.658104382	4
88.5046483	-5.221885088	4
76.16068831	-4.809011181	4
69.04831179	-5.093035177	4
65.50493925	-11.36095986	4
53.57800962	-10.28859609	4
49.18464331	-10.25950095	4
0.196045832	106.2900924	4
9.813375452	109.2065339	4
16.28635161	115.1239314	4
19.02198761	107.4899206	4
20.49683417	102.513266	4
26.56178561	103.4664782	4
38.0668357	104.0525375	4
45.59208612	106.9828339	4
53.74565305	109.5778434	4
68.18169223	109.1511146	4
81.57030633	109.3935741	4
70.09227316	95.89342865	4
61.09633263	95.95300442	4
52.51950067	95.6786788	4
39.33940175	95.76596423	4
32.01712457	95.81445613	4
25.11326323	95.86017706	4
17.16336229	95.91282542	4
10.25950095	95.95854635	4
2.72801585	96.00842374	4
7.117225709	97.96611109	4
7.96029206	94.98039542	4
15.06366294	99.56911482	4
15.28326198	94.6007731	4
22.38940383	97.86497084	4
21.56019231	94.2280782	4
28.03593943	98.82095404	4
28.25415299	94.51487316	4
36.82128656	99.42502459	4
35.994846	94.46361029	4
43.5263311	94.41373291	4
40.58772185	99.06895548	4
54.81316763	99.30587306	4
57.54118348	95.3142968	4
64.85722599	98.24597864	4
66.32930158	94.59384568	4
96.25226873	91.41554789	4
96.70047245	77.17416906	4
96.1164914	56.31710933	4
96.3603364	39.75920307	4
100.3415215	36.75270516	4
96.37557671	32.47433393	4
99.31972789	25.17006803	4
96.18645829	22.87293736	4
99.75615501	16.55790626	4
96.20724053	12.9390249	4
98.51199135	11.26813251	4
100.6123834	7.280712692	4
96.01673663	3.999889161	4
101.2490128	2.971860842	4
23.00040179	5.807944359	4
25.3100018	1.819139061	4
27.83781537	-6.475747122	4
55.84604514	5.590423542	4
55.64930657	-0.368538454	4
54.82355875	-5.661083171	4
62.748521	6.206963437	4
63.38307217	2.891502833	4
64.23237319	-3.074386577	4
68.60772822	5.505909085	4
69.87128864	1.524031201	4
71.35029164	-5.439405905	4
74.67475789	5.46573008	4
77.19218033	2.13780013	4
80.34138299	-3.181068762	4
81.16089613	5.091649695	4
82.8497998	-2.20430331	4
85.16494174	-8.842151932	4
85.76347036	5.06116907	4
86.61000042	0.419801322	4
89.54930241	-4.566551672	4
91.41208418	5.023761032	4
91.629605	1.048810563	4
91.64207435	-4.911536916	4
93.71267855	5.339651135	4
94.97554623	1.688903667	4
97.7056403	-3.296063843	4
50.40594649	5.957576513	4
48.52653893	4.314393782	4
44.98039542	-0.629009241	4
45.38634191	5.328567272	4
41.21326738	0.058190282	4
40.39098328	-6.890006512	4
40.99159012	6.019923244	4
39.9552489	1.391024842	4
38.28851296	-1.90919545	4
34.2969367	6.064258697	4
32.41752913	4.421075966	4
30.75079319	1.120855674	4
28.87692755	-3.171370381	4
19.65238234	6.161242501	4
18.40059853	4.513903321	4
16.94237777	1.543427962	4
15.48831345	-3.41382989	4
25.72010474	5.789933081	4
24.25911301	4.143979384	4
21.96198235	2.172437203	4
21.76247281	-2.462003131	4
11.07485764	6.2180473	4
9.406736218	3.58008784	4
8.157030633	0.939357413	4
7.537719772	-3.030051124	4
0.613768929	6.618451861	4
2.710004572	4.617814539	4
4.388517118	2.288817767	4
4.396830015	-1.684747219	4
3.150588138	-5.981129723	4
3.96594483	104.2783712	4
11.49742993	104.2284938	4
18.39921305	105.1761642	4
32.00049877	103.7615861	4
33.24951162	106.7334469	4
46.64089668	105.6513848	4
56.06010225	103.2711252	4
61.49812267	103.8973634	4
67.14465827	104.8533466	4
71.32812392	105.1567674	4
77.18733114	104.455713	4
80.95376644	104.0996439	4
91.62475581	103.3667235	4
93.50485612	104.6787758	4
100.8285188	103.9680231	4
101.4561425	103.9638666	4
101.4561425	103.9638666	4
103.1505881	94.01887028	4
102.9663189	82.0995608	4
106.3427408	68.16991562	4
105.5315405	55.92363218	4
102.61787	48.6581598	4
105.1519182	37.38309988	4
108.0926057	31.73448606	4
103.9382352	17.52358785	4
103.5406016	7.592446347	4
103.1464317	-3.99434723	4
106.711972	-8.322595841	4
111.7267274	-5.375673691	4
111.2806019	7.872313895	4
109.8015988	14.835751	4
108.3191321	23.45484018	4
101.6127021	29.1283927	4
107.6360891	49.94942987	4
102.7986755	62.23312135	4
103.408288	70.83835571	4
106.323344	77.44156726	4
103.3771146	85.73922441	4
108.8012802	92.98807099	4
104.1703036	106.5948987	4
103.9507045	111.5632404	4
99.78386467	103.3126896	4
89.52228549	108.3475345	4
85.97752747	102.7418707	4
76.75852418	109.4254402	4
58.76941408	108.2200701	4
48.94356928	104.9738836	4
48.74475248	100.0083129	4
39.52159275	108.6786649	4
34.49228979	112.6854815	4
26.33525915	111.7461241	4
25.30238165	105.4615736	4
14.63277775	105.5322333	4
10.25188079	99.60098092	4
6.269310168	103.2697397	4
5.625060615	111.2210261	4
1.852390651	114.5572689	4
-0.865234077	113.581889	4
-2.113554179	110.2788977	4
-1.893262397	104.9794256	4
0.207129695	100.9920058	4
-0.203665988	97.35234216	4
-0.426035995	3.645205536	4
-1.882871275	0.012469346	4
-1.46168447	-1.314823282	4
-1.46168447	-1.314823282	4
-0.620003602	-3.638278122	4
1.687518184	-6.633692173	4
6.501378556	-7.658949527	4
11.9414772	-8.026102498	4
19.47642601	-9.73163196	4
22.61523754	-10.08354462	4
-0.685121299	27.48798094	4
0.34775621	33.77253142	4
0.764786566	34.43202128	4
0.764786566	34.43202128	4
0.336672347	39.07061806	4
0.529254472	47.01636255	4
0.319353811	47.34887845	4
0.319353811	47.34887845	4
0.514706901	53.97010128	4
0.512628677	54.96349253	4
0.512628677	54.96349253	4
-1.594690829	62.2622165	4
-0.133006359	63.57703978	4
-0.979536417	68.21840753	4
-0.148246671	70.86190892	4
-0.119844272	57.28556188	4
-1.566981171	49.01699988	4
-0.090749131	43.37808443	4
1.174196766	38.73394572	4
-0.072045111	34.43756321	4
38.39034596	49.41463347	4
35.04301924	49.4368012	4
29.60361334	49.47282375	4
25.62935561	49.16801751	4
20.39638666	50.52717625	4
16.21499924	49.23036424	4
10.14519861	50.59506491	4
12.8655943	50.24592322	4
1.898804328	92.3715311	2
2.325533065	88.39519515	2
2.753647284	83.75659836	2
2.973939066	78.45712623	2
3.29952755	22.82583094	2
3.517741109	18.51975006	2
3.526054006	14.54618507	2
3.532981421	11.23488092	2
3.539908835	7.923576763	2
14.13192568	44.93952367	2
14.13954584	41.2970891	2
14.15201518	35.33674162	2
14.16240631	30.36978539	2
14.80457764	23.41189021	2
14.81011957	20.76284689	2
14.8239744	14.14023858	2
15.25278136	9.170511382	2
25.42984607	44.53357718	2
25.2331075	38.57461518	2
25.44993558	34.93079513	2
25.67507655	27.31341009	2
25.47625975	22.34783934	2
25.69724427	16.71723679	2
26.76060241	8.432048991	2
35.26192554	44.7995899	2
35.06310875	39.83401915	2
35.4967649	32.54637904	2
35.08804744	27.91332419	2
35.52170359	20.62568408	2
35.7440736	14.3328207	2
35.33119969	11.68654835	2
42.58697369	43.42657633	2
42.81211466	35.80919129	2
42.81350015	35.14693046	2
42.81350015	35.14693046	2
43.04556853	24.21824127	2
43.47714646	17.92399241	2
44.12555246	7.985923494	2
49.56426562	8.281031353	2
49.3349682	17.88519889	2
48.89923383	26.16623024	2
48.46834864	32.12934868	2
48.03884894	37.4302063	2
48.23420203	44.05142913	2
51.16103468	45.02542361	2
52.00548651	41.37744711	2
52.22647104	35.74684456	2
53.4941879	29.77818419	2
54.97734735	20.82796459	2
54.57417183	13.54586641	2
56.26099727	7.243304654	2
57.91595661	16.17274201	2
58.12170082	17.8270086	2
58.51379248	30.40719343	2
59.98725356	26.09279965	2
61.67823545	17.80345539	2
61.27436718	10.85248763	2
62.90577331	31.04035912	2
64.38339083	24.73918284	2
65.01309281	23.74163515	2
65.01309281	23.74163515	2
68.3784308	15.11007662	2
71.31911828	9.461462793	2
67.29844687	31.34239439	2
68.98111587	27.02661513	2
71.29071588	23.03780983	2
73.17982183	20.04516674	2
71.06003297	33.30423819	2
73.16319603	27.99229672	2
76.48766227	38.8974327	2
78.58389792	36.89679538	2
78.32204165	62.06409244	2
76.86312814	59.4247475	2
94.22184352	61.95879574	2
93.85746152	36.13339429	2
91.3372681	40.78584591	2
86.52202225	42.47336409	2
81.91875528	42.83497513	2
81.06737603	49.79425579	2
82.52213309	54.42038322	2
89.00480763	55.70195492	2
90.06331657	49.73468002	2
85.46212782	49.10289982	2
84.81372182	59.04096873	2
83.13798024	60.04544384	2
80.22223146	53.77336271	2
77.50876318	50.81120024	2
78.15301273	42.85991382	2
83.60142428	38.51919587	2
84.42163016	46.46078391	2
89.02697535	45.10578162	2
88.17490336	52.39619269	2
91.72797429	54.02829156	2
89.622733	60.33362428	2
93.62539313	47.06208349	2
93.21806116	41.76676781	2
94.02164124	57.65548582	2
88.83370049	37.49116755	2
76.26459953	45.52142649	2
76.45233246	55.78508389	2
80.21045485	59.40257977	2
80.62194328	62.71111296	2
86.06204192	62.34395999	2
87.53411752	58.69182704	2
85.66025188	54.39960098	2
91.50214057	61.97680702	2
92.14015545	57.00569433	2
93.40579409	52.0304252	2
86.74439226	36.18050071	2
82.14043255	36.87324217	2
80.25271208	39.20362442	2
79.40271832	45.50064425	2
73.70284163	70.04170304	2
72.03679843	66.41035233	2
73.47770065	77.65908808	2
71.80957923	75.02112861	2
69.93640633	70.39777214	2
67.85264004	66.43806199	2
73.87810521	86.26570791	2
72.42057719	82.96410214	2
71.17433531	78.66771963	2
69.92462973	76.02698921	2
68.04868587	72.7281544	2
67.21739612	70.08465301	2
65.33937404	67.77920944	2
63.04224337	65.80766726	2
64.28848525	70.10404977	2
66.16304363	74.06514541	2
67.62195713	76.70449035	2
68.86958449	80.33861202	2
70.32641977	83.97134821	2
71.57543262	86.94320906	2
72.61593028	89.58532497	2
74.07415105	92.55580032	2
71.5650415	91.91016529	2
70.31533591	89.26943486	2
67.61087327	82.002577	2
66.15403799	78.36984081	2
69.27553099	86.29618854	2
64.48591657	75.73188135	2
62.82056611	71.76940022	2
61.77868296	69.78954515	2
60.11056154	67.15158569	2
58.65026255	65.17450157	2
55.71996619	65.85615916	2
58.22145559	70.14422877	2
59.67967635	73.11470413	2
61.55354199	77.40693019	2
63.01245549	80.04627513	2
65.51602311	83.34095349	2
69.06285936	87.9532261	2
69.47365504	91.5928897	2
66.12771381	90.9527966	2
64.87731549	88.64319659	2
63.00137163	85.34436178	2
61.3332502	82.70640232	2
58.41334497	78.42110368	2
55.49482522	73.4735442	2
53.20115826	69.84634995	2
8.384942572	91.99745071	2
9.860481871	86.68966568	2
10.28998157	81.38880807	2
11.98304169	72.10607257	2
10.95085692	65.49039168	2
11.37966388	60.52066448	2
16.96385275	91.27838508	2
16.77473433	81.67698851	2
18.47541461	68.75181845	2
18.91391995	59.14626543	2
24.78005459	55.13390692	2
23.92382615	64.41110049	2
23.48947726	72.02987101	2
23.47839339	77.32795766	2
23.46938776	81.63265306	2
23.03919531	87.26464109	2
27.42009227	93.19589343	2
27.84751375	88.88842706	2
28.06780553	83.58895493	2
29.55304321	73.64534408	2
29.77402774	68.01474154	2
30.6240215	61.71772171	2
31.26203638	56.74660903	2
35.65955914	54.7307314	2
35.64847528	60.02881804	2
35.00630395	66.98671322	2
35.20165704	73.60793605	2
35.40116658	78.24237638	2
34.75414606	87.51818446	2
35.164249	91.48897848	2
37.4669216	90.81147734	2
37.89295759	87.1662718	2
38.32453552	80.87202294	2
39.80284578	74.23971625	2
39.82224254	64.96806462	2
40.88005874	59.33192014	2
43.4009449	54.34833811	2
44.22877094	58.64749158	2
44.84531083	63.94142178	2
45.66759494	70.88961858	2
45.64611996	81.15466146	2
46.88959087	86.77556562	2
52.5333555	89.05607049	2
52.1156324	88.72771104	2
52.1156324	88.72771104	2
50.8839381	77.47758981	2
50.68442856	72.84314948	2
49.65986395	62.58503401	2
48.20649237	57.29664575	2
49.01977084	68.54953794	2
48.16492789	77.16447068	2
43.54157141	87.12886377	2
42.278011	91.11074165	2
47.29900107	91.07749006	2
49.19434169	85.10467323	2
52.54513211	83.42685343	2
57.34236668	90.34872605	2
55.68879283	80.75702786	2
59.02226471	87.35746845	2
62.99028776	90.64244843	2
57.14285714	85.71428571	2
44.8113665	80.16681214	2
41.87760644	82.50412181	2
34.56156393	79.57243997	2
31.00364382	80.25825401	2
18.87720465	76.69617745	2
12.81156047	76.07409563	2
63.34497139	21.10367569	2
57.2758635	22.13724594	2
64.61268825	15.13501531	2
65.46198928	9.169125899	2
68.57239841	22.39356028	2
70.25922385	16.09099852	2
69.01783117	9.476703105	2
65.84646078	25.39174529	2
65.4155756	31.35486374	2
62.91547169	26.4045333	2
58.50825055	33.05623675	2
57.47190933	28.42733835	2
52.2458678	26.47519293	2
52.47308699	17.86441664	2
51.86139629	10.25257353	2
48.50852765	12.92378459	2
45.97655763	23.20545326	2
44.69706416	34.8033307	2
36.3155853	41.15022791	2
38.63419095	32.85672721	2
39.28536792	21.59413664	2
39.30130097	13.97813708	2
39.10594788	7.356914252	2
45.7922884	11.28614379	2
31.12833728	20.65477922	2
29.85092204	31.25926542	2
30.25201934	39.53475484	2
32.12449949	44.48924173	2
32.14735996	33.56193801	2
32.16190753	26.60819929	2
32.59071449	21.63847209	2
33.23288582	14.68057692	2
33.24466243	9.051359851	2
30.09615251	14.03909833	2
29.65695443	23.97578176	2
28.1640966	37.56182717	2
27.73182593	44.18720645	2
22.29242002	44.22322901	2
21.25677155	39.26320019	2
21.69112044	31.64442967	2
21.28863765	24.03120108	2
21.50685121	19.72512019	2
21.94050736	12.43748008	2
22.15733544	8.79366003	2
17.7466506	17.10101556	2
17.31853638	21.73961234	2
18.14566967	26.36989623	2
17.91706499	35.64293334	2
17.90321016	42.26554165	2
8.693905261	44.3132854	2
8.709838314	36.69728584	2
10.18607035	31.0583704	2
10.61764828	24.76412153	2
11.04437702	20.78778558	2
11.06446652	11.18500353	2
11.28337282	6.547792233	2
6.250606149	12.21026089	2
6.660016349	16.51218532	2
6.642697812	24.79044571	2
7.261315932	29.09098466	2
7.036174959	36.7083697	2
7.368690857	77.76577026	2
8.008783962	71.80126633	2
8.435512698	67.82493038	2
7.404020671	60.87811907	2
8.251936212	55.57449049	2
15.57282791	56.18825942	2
14.92719287	64.80180667	2
21.83659615	62.10704241	2
26.8624354	59.75587791	2
33.76144755	62.02806988	2
45.06075343	60.95986256	2
74.45030966	12.7519847	2
46.59309752	28.49938346	2
41.36151406	29.19628136	2
41.96974105	38.46377655	2
39.86796348	43.1134572	2
38.21023318	35.5085415	2
51.55659005	55.94995636	2
52.16758801	63.89292988	2
45.67244413	68.57170567	2
37.09284121	69.62190171	2
43.99323884	71.23183286	2
44.8196794	76.19324716	2
22.22453136	76.67400973	2
27.88284357	72.00077587	2
27.65908808	78.95590008	2
30.36285797	86.55388836	2
30.56167477	91.51945911	2
55.30639955	63.54101722	0
57.4060989	59.88472782	0
62.64738074	54.5520041	0
66.63480056	48.56533245	0
69.9959821	41.92055641	0
72.93389861	37.59646425	0
76.71072502	32.27343891	0
80.69537387	27.61128891	0
84.68002272	22.94913892	0
88.6667498	17.29359768	0
91.81525971	12.30585921	0
94.33545312	7.653407595	0
90.98881915	7.344444906	0
86.38555218	7.706055946	0
83.24674065	8.057968605	0
78.64485917	7.757318813	0
80.93991161	10.72225224	0
83.02575613	13.68857115	0
84.48536237	15.99678568	0
86.57189964	18.63197417	0
88.6584369	21.26716267	0
90.11665766	24.23763803	0
91.5728002	28.20150463	0
93.65587375	32.49234521	0
88.00864541	31.86749241	0
84.45280352	31.55991521	0
80.68636823	31.91598432	0
79.44566829	24.97055849	0
79.0431855	17.3573299	0
81.34447262	17.34208959	0
83.8390346	24.94146335	0
86.136858	26.58187511	0
88.85448273	27.55725508	0
92.00714909	20.58273411	0
91.81110326	14.2926417	0
87.21337822	12.00520942	0
76.72180889	26.97535226	0
76.73358549	21.3461352	0
76.95249179	16.7089239	0
77.37991327	12.40145753	0
59.09292434	53.58216606	0
56.58104382	54.26105269	0
55.10758275	58.57544647	0
55.54400986	49.9632847	0
55.97350957	44.66242709	0
56.82488882	37.70314643	0
59.12617593	37.68790612	0
58.69390526	44.3132854	0
58.47361348	49.61275753	0
60.56638541	49.26777228	0
60.57608379	44.63194646	0
61.63043629	40.65145406	0
63.3117198	36.99793563	0
63.71974452	41.9621209	0
62.87459994	45.94122782	0
62.86697979	49.58366239	0
61.38866952	56.21596908	0
61.58471535	62.50606149	0
63.67818003	61.82994583	0
64.31065298	59.50787647	0
65.99332197	55.19209721	0
68.49896782	57.49338432	0
71.84352356	58.79573825	0
70.81272428	51.51779653	0
68.92916026	51.86139629	0
69.98974743	44.90073015	0
67.27281544	43.59421977	0
67.49241448	38.62587805	0
69.79439434	38.27950732	0
72.29380551	43.56096818	0
72.90965266	49.18602879	0
72.48153844	53.82462557	0
73.93352453	59.77527467	0
72.25224102	63.42879311	0
68.6991701	61.79669424	0
66.81976253	60.15351151	0
58.65511174	62.85658866	0
60.12857281	58.54219488	0
57.83213489	56.23952229	0
64.95005334	53.87450296	0
65.16549593	50.89294374	0
65.59291741	46.58547737	0
65.18350721	42.28355293	0
66.65835377	37.30689832	0
69.77430483	47.88228937	0
72.70667941	46.20724053	0
73.76103191	42.22674813	0
72.091525	40.2510495	0
66.63964975	46.24741954	0
60.7901409	42.31264807	0
57.86469374	40.67639276	0
55.14499079	40.69440403	0
56.38291977	48.96435152	0
55.74559763	53.60433379	0
56.15639331	57.2439974	0
55.93817975	61.55007828	0
60.96194078	60.19230503	0
63.47797775	57.52663591	0
69.13421173	53.8467933	0
70.58827604	58.80405115	0
71.20966513	61.78006844	0
65.97669618	63.13922718	0
73.73540047	54.47857351	0
66.83708106	51.87525112	0
68.32024052	42.92503152	0
