Date/Time,Badge Number,Reading
2022-05-09 16:00:00,W-51062894,128594.89
2022-05-09 16:00:00,W-51066321,131097.56
2022-05-09 16:00:00,W-51122202,385710.19
2022-05-09 16:00:00,W-51048463,122255.01
2022-05-09 16:00:00,W-51088721,13299.7
2022-05-09 16:00:00,W-51065024,87653.62
2022-05-09 16:00:00,W-51068904,794587.64
2022-05-09 16:00:00,W-51127697,193015.54
2022-05-09 16:00:00,W-51047097,912829.4
2022-05-09 16:00:00,W-51065132,151740.73
2022-05-09 16:00:00,W-51047669,211426.89
2022-05-09 16:00:00,W-51124879,181618.1
2022-05-09 16:00:00,W-51121611,51445.57
2022-05-09 16:00:00,W-51041871,197147.41
2022-05-09 16:00:00,W-51033517,252488.28
2022-05-09 16:00:00,W-51034810,87980.89
2022-05-09 16:00:00,W-51057191,87813.4
2022-05-09 16:00:00,W-51061402,146783.82
2022-05-09 16:00:00,W-51048005,110530.18
2022-05-09 16:00:00,W-51121029,408291.85
2022-05-09 16:00:00,W-51066140,385686.94
2022-05-09 16:00:00,W-84183538,76812.85
2022-05-09 16:00:00,W-51125675,133799.74
2022-05-09 16:00:00,W-51126077,173141.82
2022-05-09 16:00:00,W-51041449,159501.15
2022-05-09 16:00:00,W-84183296,82921.31
2022-05-09 16:00:00,W-51046738,154648.07
2022-05-09 16:00:00,W-51060679,71254.68
2022-05-09 16:00:00,W-51033589,130636.74
2022-05-09 16:00:00,W-51065106,134321.43
2022-05-09 16:00:00,W-51039073,377564.16
2022-05-09 16:00:00,W-51120786,167011.5
2022-05-09 16:00:00,W-51126731,529572.61
2022-05-09 16:00:00,W-51047831,211374.84
2022-05-09 16:00:00,W-51047068,42065.44
2022-05-09 16:00:00,W-51041865,141400.18
2022-05-09 16:00:00,W-51118726,308717.8
2022-05-09 16:00:00,W-51128539,110399.39
2022-05-09 16:00:00,W-51041413,199649.74
2022-05-09 16:00:00,W-51043761,226021.9
2022-05-09 16:00:00,W-51038707,54446.13
2022-05-09 16:00:00,W-51035287,158778.13
2022-05-09 16:00:00,W-51039744,89476.04
2022-05-09 16:00:00,W-51065638,155677.4
2022-05-09 16:00:00,W-51122944,262032.82
2022-05-09 16:00:00,W-51122265,501219.85
2022-05-09 16:00:00,W-51069645,114041.74
2022-05-09 16:00:00,W-51068383,47320.78
2022-05-09 16:00:00,W-51050832,327404.44
2022-05-09 16:00:00,W-51128441,172464.6
2022-05-09 16:00:00,W-51063877,9999999.97
2022-05-09 16:00:00,W-51036722,107581.24
2022-05-09 16:00:00,W-51065169,292540.33
2022-05-09 16:00:00,W-51038083,148189.52
2022-05-09 16:00:00,W-51062755,462341.89
2022-05-09 16:00:00,W-51050070,154000.91
2022-05-09 16:00:00,W-84180540,143486.08
2022-05-09 16:00:00,W-51044830,100173.95
2022-05-09 16:00:00,W-51034413,27012.4
2022-05-09 16:00:00,W-51060618,245399.18
2022-05-09 16:00:00,W-51048021,204666.98
2022-05-09 16:00:00,W-51102791,556005.89
2022-05-09 16:00:00,W-51065319,109729.09
2022-05-09 16:00:00,W-51067995,82364.85
2022-05-09 16:00:00,W-84183083,183753.06
2022-05-09 16:00:00,W-51124031,182594.3
2022-05-09 16:00:00,W-51127798,181092.84
2022-05-09 16:00:00,W-51119944,199138.35
2022-05-09 16:00:00,W-51089713,276728.77
2022-05-09 16:00:00,W-84183219,110281.84
2022-05-09 16:00:00,W-51036398,75634.81
2022-05-09 16:00:00,W-51065204,352906.74
2022-05-09 16:00:00,W-51047095,224453.2
2022-05-09 16:00:00,W-51039493,406218.21
2022-05-09 16:00:00,W-51048285,663736.14
2022-05-09 16:00:00,W-51111513,59196.7
2022-05-09 16:00:00,W-51075845,91624.94
2022-05-09 16:00:00,W-51071190,241118.92
2022-05-09 16:00:00,W-51077796,126406.71
2022-05-09 16:00:00,W-51072463,172727.58
2022-05-09 16:00:00,W-51071453,7096.65
2022-05-09 16:00:00,W-51073969,136397.62
2022-05-09 16:00:00,W-51118571,71582.25
2022-05-09 16:00:00,W-51118201,420951.62
2022-05-09 16:00:00,W-51116508,135597.28
2022-05-09 16:00:00,W-51105229,279522.49
2022-05-09 16:00:00,W-51103259,174538.77
2022-05-09 16:00:00,W-51109508,178723.18
2022-05-09 16:00:00,W-51128659,47344.54
2022-05-09 16:00:00,W-51109459,119081.37
2022-05-09 16:00:00,W-51134909,222577.77
2022-05-09 16:00:00,W-51126055,264328.21
2022-05-09 16:00:00,W-51132943,73929.07
2022-05-09 16:00:00,W-51081131,107731.06
2022-05-09 16:00:00,W-51081169,174155.82
2022-05-09 16:00:00,W-51081453,104019.45
2022-05-09 16:00:00,W-51084800,76143.57
2022-05-09 16:00:00,W-51073392,103076.12
2022-05-09 16:00:00,W-51084772,75084.31
2022-05-09 16:00:00,W-51109549,264539.27
2022-05-09 16:00:00,W-51078104,127058.71
2022-05-09 16:00:00,W-51101847,353933.75
2022-05-09 16:00:00,W-51134833,336390.44
2022-05-09 16:00:00,W-51077837,115613.16
2022-05-09 16:00:00,W-51078671,342969.51
2022-05-09 16:00:00,W-51078510,74362.4
2022-05-09 16:00:00,W-51081546,72041.44
2022-05-09 16:00:00,W-51081582,119351.8
2022-05-09 16:00:00,W-51108665,68885.6
2022-05-09 16:00:00,W-51104526,48577.47
2022-05-09 16:00:00,W-51084472,51842.01
2022-05-09 16:00:00,W-51078555,14613.1
2022-05-09 16:00:00,W-51084792,115748.93
2022-05-09 16:00:00,W-51113620,37881.44
2022-05-09 16:00:00,W-51108889,177437.45
2022-05-09 16:00:00,W-51116720,71599.75
2022-05-09 16:00:00,W-51107585,140828.17
2022-05-09 16:00:00,W-51134297,122069.36
2022-05-09 16:00:00,W-51132902,151797.98
2022-05-09 16:00:00,W-51135024,21024.4
2022-05-09 16:00:00,W-51111418,153810.29
2022-05-09 16:00:00,W-51106491,141320.93
2022-05-09 16:00:00,W-51108913,341133.49
2022-05-09 16:00:00,W-51114329,94984.83
2022-05-09 16:00:00,W-51110666,139080.85
2022-05-09 16:00:00,W-51118380,257649.46
2022-05-09 16:00:00,W-51066255,163221.55
2022-05-09 16:00:00,W-51066503,161503.92
2022-05-09 16:00:00,W-51123048,85421.5
2022-05-09 16:00:00,W-51119943,186263.77
2022-05-09 16:00:00,W-51038662,557118.38
2022-05-09 16:00:00,W-51089137,148779.69
2022-05-09 16:00:00,W-51121371,176504.07
2022-05-09 16:00:00,W-51055856,2594197.6
2022-05-09 16:00:00,W-51062500,76523.07
2022-05-09 16:00:00,W-84182056,63581.43
2022-05-09 16:00:00,W-51103584,224354.24
2022-05-09 16:00:00,W-51034199,168424.89
2022-05-09 16:00:00,W-51088707,152861.97
2022-05-09 16:00:00,W-51127880,778939.06
2022-05-09 16:00:00,W-51040836,236298.01
2022-05-09 16:00:00,W-51040843,166504.35
2022-05-09 16:00:00,W-51039041,260803.53
2022-05-09 16:00:00,W-51042341,316331.39
2022-05-09 16:00:00,W-51039573,151107.29
2022-05-09 16:00:00,W-51040748,69554.34
2022-05-09 16:00:00,W-51038777,131845.66
2022-05-09 16:00:00,W-51038787,182161.86
2022-05-09 16:00:00,W-51056644,52371.37
2022-05-09 16:00:00,W-84181243,209868.81
2022-05-09 16:00:00,W-51126768,80214.38
2022-05-09 16:00:00,W-51067522,335525.94
2022-05-09 16:00:00,W-51040507,277688.83
2022-05-09 16:00:00,W-51040689,78198.12
2022-05-09 16:00:00,W-51039155,22021.44
2022-05-09 16:00:00,W-51060006,152276.16
2022-05-09 16:00:00,W-51065427,171734.06
2022-05-09 16:00:00,W-51067371,198111.68
2022-05-09 16:00:00,W-51102932,302857.46
2022-05-09 16:00:00,W-51120490,158430.56
2022-05-09 16:00:00,W-84182231,176748.32
2022-05-09 16:00:00,W-51066465,0.01
2022-05-09 16:00:00,W-84183444,226130.73
2022-05-09 16:00:00,W-51043360,30769.14
2022-05-09 16:00:00,W-51124309,217705.77
2022-05-09 16:00:00,W-51041064,115162.71
2022-05-09 16:00:00,W-51039811,108272.18
2022-05-09 16:00:00,W-51043407,32460.95
2022-05-09 16:00:00,W-51063629,243111.45
2022-05-09 16:00:00,W-84176160,568904.52
2022-05-09 16:00:00,W-51102571,128835.75
2022-05-09 16:00:00,W-51088430,221296.25
2022-05-09 16:00:00,W-51048193,222621.29
2022-05-09 16:00:00,W-51049536,168614.89
2022-05-09 16:00:00,W-51036180,187402.92
2022-05-09 16:00:00,W-84182458,175369.11
2022-05-09 16:00:00,W-51065485,505413.34
2022-05-09 16:00:00,W-51043276,214996.44
2022-05-09 16:00:00,W-51124155,35031.23
2022-05-09 16:00:00,W-51064104,509392.5
2022-05-09 16:00:00,W-51062978,123906.33
2022-05-09 16:00:00,W-51037485,141053.28
2022-05-09 16:00:00,W-51042515,77085.18
2022-05-09 16:00:00,W-51042063,206438.93
2022-05-09 16:00:00,W-51036631,177427.8
2022-05-09 16:00:00,W-51066753,35341.41
2022-05-09 16:00:00,W-51035579,31697.91
2022-05-09 16:00:00,W-51039716,127615.29
2022-05-09 16:00:00,W-84152828,521662.36
2022-05-09 16:00:00,W-51038383,420829.76
2022-05-09 16:00:00,W-84183191,59974.8
2022-05-09 16:00:00,W-51050599,464663.81
2022-05-09 16:00:00,W-51042170,203274.35
2022-05-09 16:00:00,W-51050538,455118.5
2022-05-09 16:00:00,W-84181160,361603.91
2022-05-09 16:00:00,W-51050290,273894.04
2022-05-09 16:00:00,W-51046620,412631.36
2022-05-09 16:00:00,W-51127901,266202.12
2022-05-09 16:00:00,W-51042277,342302.33
2022-05-09 16:00:00,W-51037555,147821.46
2022-05-09 16:00:00,W-51045092,218741.1
2022-05-09 16:00:00,W-51043129,35332.26
2022-05-09 16:00:00,W-51061746,134673.85
2022-05-09 16:00:00,W-51101060,265001.75
2022-05-09 16:00:00,W-51048245,457034.69
2022-05-09 16:00:00,W-51063692,359898.22
2022-05-09 16:00:00,W-51041496,160783.3
2022-05-09 16:00:00,W-51047964,129902.94
2022-05-09 16:00:00,W-51036148,383274.13
2022-05-09 16:00:00,W-51050712,87561.2
2022-05-09 16:00:00,W-51102968,141110.7
2022-05-09 16:00:00,W-51062897,199765.35
2022-05-09 16:00:00,W-51122900,125500.81
2022-05-09 16:00:00,W-51124591,131988.2
2022-05-09 16:00:00,W-51040111,226431.78
2022-05-09 16:00:00,W-51040914,290262.27
2022-05-09 16:00:00,W-84180547,422313.54
2022-05-09 16:00:00,W-51141919,100203.6
2022-05-09 16:00:00,W-51119194,91541.7
2022-05-09 16:00:00,W-51089952,4118787.6
2022-05-09 16:00:00,W-51052447,142440.67
2022-05-09 16:00:00,W-51129711,172328.27
2022-05-09 16:00:00,W-51136054,188850.06
2022-05-09 16:00:00,W-51141819,10476.12
2022-05-09 16:00:00,W-51130401,62071.92
2022-05-09 16:00:00,W-51130375,364460.27
2022-05-09 16:00:00,W-51129367,98391.49
2022-05-09 16:00:00,W-51118752,224640.61
2022-05-09 16:00:00,W-51118204,209968.09
2022-05-09 16:00:00,W-51104749,13507.04
2022-05-09 16:00:00,W-51109249,162885.88
2022-05-09 16:00:00,W-51106991,163007.64
2022-05-09 16:00:00,W-51106902,231348.73
2022-05-09 16:00:00,W-51102643,519514.17
2022-05-09 16:00:00,W-51131916,134249.02
2022-05-09 16:00:00,W-51130098,328221.1
2022-05-09 16:00:00,W-51105752,307572.07
2022-05-09 16:00:00,W-51098862,236192.86
2022-05-09 16:00:00,W-51078197,114392.38
2022-05-09 16:00:00,W-51084756,160342.26
2022-05-09 16:00:00,W-51113533,218131.89
2022-05-09 16:00:00,W-51116096,95113.45
2022-05-09 16:00:00,W-51116281,138818.8
2022-05-09 16:00:00,W-51076662,212600.03
2022-05-09 16:00:00,W-51107095,23587.32
2022-05-09 16:00:00,W-51107170,45306.51
2022-05-09 16:00:00,W-51099964,82747.07
2022-05-09 16:00:00,W-51132411,161878.35
2022-05-09 16:00:00,W-51128761,237619.37
2022-05-09 16:00:00,W-51084851,403321.7
2022-05-09 16:00:00,W-51080370,148071.16
2022-05-09 16:00:00,W-51108931,291217.25
2022-05-09 16:00:00,W-51074995,92.3
2022-05-09 16:00:00,W-51106632,56597.53
2022-05-09 16:00:00,W-51103059,170238.8
2022-05-09 16:00:00,W-51123243,414410.98
2022-05-09 16:00:00,W-51076902,210843.53
2022-05-09 16:00:00,W-51076972,195351.8
2022-05-09 16:00:00,W-51113149,64348.95
2022-05-09 16:00:00,W-51107686,164225.48
2022-05-09 16:00:00,W-51109128,240191.85
2022-05-09 16:00:00,W-51080441,247662.54
2022-05-09 16:00:00,W-51114000,216997.0
2022-05-09 16:00:00,W-51109130,54398.3
2022-05-09 16:00:00,W-51118062,111287.38
2022-05-09 16:00:00,W-51105376,285043.12
2022-05-09 16:00:00,W-51107317,23009.31
2022-05-09 16:00:00,W-51129150,19901.21
2022-05-09 16:00:00,W-51133940,244729.3
2022-05-09 16:00:00,W-51105575,126411.97
2022-05-09 16:00:00,W-51104982,114537.34
2022-05-09 16:00:00,W-51102813,173056.25
2022-05-09 16:00:00,W-51106906,183400.04
2022-05-09 16:00:00,W-51107225,76602.66
2022-05-09 16:00:00,W-51103622,157222.64
2022-05-09 16:00:00,W-51069037,982876.3
2022-05-09 16:00:00,W-51107213,116306.3
2022-05-09 16:00:00,W-51107397,136245.85
2022-05-09 16:00:00,W-51109230,234593.66
2022-05-09 16:00:00,W-51107853,413106.67
2022-05-09 16:00:00,W-51128172,122853.0
2022-05-09 16:00:00,W-51133624,120290.67
2022-05-09 16:00:00,W-51080880,120357.18
2022-05-09 16:00:00,W-51107187,157511.27
2022-05-09 16:00:00,W-51101116,158738.54
2022-05-09 16:00:00,W-51129931,339505.02
2022-05-09 16:00:00,W-51134976,121422.84
2022-05-09 16:00:00,W-51134801,69244.64
2022-05-09 16:00:00,W-51079753,113259.12
2022-05-09 16:00:00,W-51132424,122964.27
2022-05-09 16:00:00,W-51133199,118494.47
2022-05-09 16:00:00,W-51129495,64507.09
2022-05-09 16:00:00,W-33540902,14874420.0
2022-05-09 16:00:00,W-51137065,457334.32
2022-05-09 16:00:00,W-51047471,65424.42
2022-05-09 16:00:00,W-51042043,408666.7
2022-05-09 16:00:00,W-51062362,330025.69
2022-05-09 16:00:00,W-51058852,56568.29
2022-05-09 16:00:00,W-51056119,51647.07
2022-05-09 16:00:00,W-51061468,120299.55
2022-05-09 16:00:00,W-51049682,308899.69
2022-05-09 16:00:00,W-51128209,114650.35
2022-05-09 16:00:00,W-51066043,167650.77
2022-05-09 16:00:00,W-51066498,13303.69
2022-05-09 16:00:00,W-51048050,185596.39
2022-05-09 16:00:00,W-51103322,107945.2
2022-05-09 16:00:00,W-51066289,99237.15
2022-05-09 16:00:00,W-51050655,846159.8
2022-05-09 16:00:00,W-51100630,342076.84
2022-05-09 16:00:00,W-51053878,340652.75
2022-05-09 16:00:00,W-51052738,87004.84
2022-05-09 16:00:00,W-51072639,44861.28
2022-05-09 16:00:00,W-51071566,117460.53
2022-05-09 16:00:00,W-51100210,215697.2
2022-05-09 16:00:00,W-51078912,4289.18
2022-05-09 16:00:00,W-51078872,52076.14
2022-05-09 16:00:00,W-51035272,60904.33
2022-05-09 16:00:00,W-51053672,156501.59
2022-05-09 16:00:00,W-51045152,40130.72
2022-05-09 16:00:00,W-51073479,132365.42
2022-05-09 16:00:00,W-51072089,87113.44
2022-05-09 16:00:00,W-51101333,235595.31
2022-05-09 16:00:00,W-51088120,297473.16
2022-05-09 16:00:00,W-51088067,85.4
2022-05-09 16:00:00,W-51084203,105164.86
2022-05-09 16:00:00,W-51039767,6904.73
2022-05-09 16:00:00,W-51058266,15296.02
2022-05-09 16:00:00,W-51048851,32789.2
2022-05-09 16:00:00,W-51068864,212609.3
2022-05-09 16:00:00,W-51087378,173188.82
2022-05-09 16:00:00,W-51055490,137862.17
2022-05-09 16:00:00,W-51057484,196663.97
2022-05-09 16:00:00,W-51070956,49528.36
2022-05-09 16:00:00,W-51071575,176508.78
2022-05-09 16:00:00,W-51101005,110705.07
2022-05-09 16:00:00,W-51088303,878514.28
2022-05-09 16:00:00,W-51075949,252689.63
2022-05-09 16:00:00,W-51105503,244406.82
2022-05-09 16:00:00,W-51052449,169733.47
2022-05-09 16:00:00,W-51032595,24234.91
2022-05-09 16:00:00,W-51038412,68785.45
2022-05-09 16:00:00,W-51035476,204161.08
2022-05-09 16:00:00,W-51058577,239818.81
2022-05-09 16:00:00,W-51058985,230048.58
2022-05-09 16:00:00,W-51062214,77658.65
2022-05-09 16:00:00,W-51100231,83973.16
2022-05-09 16:00:00,W-51036218,319165.69
2022-05-09 16:00:00,W-51070853,92854.44
2022-05-09 16:00:00,W-51035931,369336.62
2022-05-09 16:00:00,W-51071530,85265.07
2022-05-09 16:00:00,W-51072628,155057.9
2022-05-09 16:00:00,W-51085969,256569.56
2022-05-09 16:00:00,W-51052458,131415.77
2022-05-09 16:00:00,W-51038029,175764.54
2022-05-09 16:00:00,W-51111826,142681.32
2022-05-09 16:00:00,W-51113193,146700.19
2022-05-09 16:00:00,W-51109652,298108.76
2022-05-09 16:00:00,W-51134051,166109.1
2022-05-09 16:00:00,W-51134285,107137.3
2022-05-09 16:00:00,W-51112741,144810.55
2022-05-09 16:00:00,W-51077021,199073.49
2022-05-09 16:00:00,W-51077921,123052.79
2022-05-09 16:00:00,W-51077259,77006.34
2022-05-09 16:00:00,W-51110954,183808.79
2022-05-09 16:00:00,W-51107339,41748.27
2022-05-09 16:00:00,W-51102828,165001.51
2022-05-09 16:00:00,W-51075586,270228.77
2022-05-09 16:00:00,W-51073728,400680.82
2022-05-09 16:00:00,W-51081606,180225.27
2022-05-09 16:00:00,W-51073820,82258.2
2022-05-09 16:00:00,W-51106351,326221.0
2022-05-09 16:00:00,W-51103267,91601.1
2022-05-09 16:00:00,W-51107103,90200.36
2022-05-09 16:00:00,W-51074152,165381.82
2022-05-09 16:00:00,W-51112723,225534.26
2022-05-09 16:00:00,W-51109064,40975.08
2022-05-09 16:00:00,W-51113272,66117.92
2022-05-09 16:00:00,W-51109019,133489.63
2022-05-09 16:00:00,W-51109059,90048.48
2022-05-09 16:00:00,W-51134032,263482.19
2022-05-09 16:00:00,W-51077536,143320.93
2022-05-09 16:00:00,W-51075197,1841354.3
2022-05-09 16:00:00,W-51115648,203426.48
2022-05-09 16:00:00,W-51113207,169737.77
2022-05-09 16:00:00,W-51078172,55129.58
2022-05-09 16:00:00,W-51077147,150466.83
2022-05-09 16:00:00,W-51100678,227943.86
2022-05-09 16:00:00,W-51106830,148198.81
2022-05-09 16:00:00,W-51107734,227962.34
2022-05-09 16:00:00,W-51107512,196715.32
2022-05-09 16:00:00,W-51102605,146141.9
2022-05-09 16:00:00,W-51102149,237969.74
2022-05-09 16:00:00,W-51108307,213132.56
2022-05-09 16:00:00,W-51132906,129044.88
2022-05-09 16:00:00,W-51132071,163864.32
2022-05-09 16:00:00,W-51079157,66666.74
2022-05-09 16:00:00,W-51081178,59484.65
2022-05-09 16:00:00,W-51108759,244670.38
2022-05-09 16:00:00,W-51129914,195292.5
2022-05-09 16:00:00,W-51078920,328506.76
2022-05-09 16:00:00,W-51078397,145964.8
2022-05-09 16:00:00,W-51084485,132815.03
2022-05-09 16:00:00,W-51113203,154199.43
2022-05-09 16:00:00,W-51134446,130151.94
2022-05-09 16:00:00,W-51125273,123642.58
2022-05-09 16:00:00,W-53522540,174640.0
2022-05-09 16:00:00,W-51136222,7286.67
2022-05-09 16:00:00,W-51135560,228600.03
2022-05-09 16:00:00,W-51102898,252723.56
2022-05-09 16:00:00,W-51083805,125474.78
2022-05-09 16:00:00,W-51083300,94725.4
2022-05-09 16:00:00,W-63538624,1990750.0
2022-05-09 16:00:00,W-51055319,402426.1
2022-05-09 16:00:00,W-51101521,518976.51
2022-05-09 16:00:00,W-51104574,118505.25
2022-05-09 16:00:00,W-51103142,157615.29
2022-05-09 16:00:00,W-51083027,192815.32
2022-05-09 16:00:00,W-51104287,269520.43
2022-05-09 16:00:00,W-51135313,37664.83
2022-05-09 16:00:00,W-51080373,535641.55
2022-05-09 16:00:00,W-51084935,127462.38
2022-05-09 16:00:00,W-51083719,178243.57
2022-05-09 16:00:00,W-51074464,237213.93
2022-05-09 16:00:00,W-51078371,15259.68
2022-05-09 16:00:00,W-51110081,172577.17
2022-05-09 16:00:00,W-51108680,47857.13
2022-05-09 16:00:00,W-51107823,268823.17
2022-05-09 16:00:00,W-51125053,133226.86
2022-05-09 16:00:00,W-51129945,142062.88
2022-05-09 16:00:00,W-51080329,163464.49
2022-05-09 16:00:00,W-51081231,30593.12
2022-05-09 16:00:00,W-51072056,114731.82
2022-05-09 16:00:00,W-51110060,441075.15
2022-05-09 16:00:00,W-51077804,156319.51
2022-05-09 16:00:00,W-51077845,88356.82
2022-05-09 16:00:00,W-51106049,285583.71
2022-05-09 16:00:00,W-51101211,268621.96
2022-05-09 16:00:00,W-51084709,82045.36
2022-05-09 16:00:00,W-51111234,55379.98
2022-05-09 16:00:00,W-51110222,153946.41
2022-05-09 16:00:00,W-51104868,70910.28
2022-05-09 16:00:00,W-51080558,237485.26
2022-05-09 16:00:00,W-51113736,151154.27
2022-05-09 16:00:00,W-51073972,18994520.8
2022-05-09 16:00:00,W-51112977,221127.67
2022-05-09 16:00:00,W-51106737,24678.8
2022-05-09 16:00:00,W-51134766,107002.57
2022-05-09 16:00:00,W-51133853,156295.19
2022-05-09 16:00:00,W-51080874,54983.12
2022-05-09 16:00:00,W-51111423,107063.5
2022-05-09 16:00:00,W-51102194,48296.15
2022-05-09 16:00:00,W-51104837,162224.09
2022-05-09 16:00:00,W-51104454,124162.29
2022-05-09 16:00:00,W-51103922,72729.35
2022-05-09 16:00:00,W-51134029,164997.28
2022-05-09 16:00:00,W-51105885,47961.54
2022-05-09 16:00:00,W-51106846,78753.63
2022-05-09 16:00:00,W-51108872,59488.67
2022-05-09 16:00:00,W-51108044,42655.56
2022-05-09 16:00:00,W-51128611,242162.24
2022-05-09 16:00:00,W-51103198,295955.51
2022-05-09 16:00:00,W-51107052,236128.98
2022-05-09 16:00:00,W-51103530,132235.72
2022-05-09 16:00:00,W-51134628,16344.05
2022-05-09 16:00:00,W-51106592,209746.38
2022-05-09 16:00:00,W-51077926,146216.6
2022-05-09 16:00:00,W-51107985,19411.04
2022-05-09 16:00:00,W-51101077,528646.09
2022-05-09 16:00:00,W-51113665,100893.34
2022-05-09 16:00:00,W-51112447,87858.88
2022-05-09 16:00:00,W-51103415,4.07
2022-05-09 16:00:00,W-51109284,59828.57
2022-05-09 16:00:00,W-51108879,130239.21
2022-05-09 16:00:00,W-51132487,151209.93
2022-05-09 16:00:00,W-51079269,65224.31
2022-05-09 16:00:00,W-51081218,179895.44
2022-05-09 16:00:00,W-51077741,227354.3
2022-05-09 16:00:00,W-51075179,39177.9
2022-05-09 16:00:00,W-51105559,253899.07
