Date/Time,Badge Number,Reading
2022-05-09,W-51108486,363856.72
2022-05-09,W-51106125,108905.2
2022-05-09,W-51078067,135014.21
2022-05-09,W-51112153,132568.71
2022-05-09,W-51113422,392008.47
2022-05-09,W-51103608,175710.15
2022-05-09,W-51135135,435018.44
2022-05-09,W-51072933,217945.01
2022-05-09,W-51078883,200537.65
2022-05-09,W-51080902,161116.15
2022-05-09,W-51080814,104988.99
2022-05-09,W-51067136,185509.39
2022-05-09,W-51064253,547657.26
2022-05-09,W-84183756,190145.14
2022-05-09,W-51085309,293357.27
2022-05-09,W-51045820,121595.22
2022-05-09,W-51039531,190751.69
2022-05-09,W-51033009,101403.68
2022-05-09,W-51039345,107838.11
2022-05-09,W-51061347,577116.06
2022-05-09,W-84179488,331937.89
2022-05-09,W-51119037,376194.59
2022-05-09,W-51125649,516263.03
2022-05-09,W-51046648,249092.63
2022-05-09,W-51125542,69384.6
2022-05-09,W-84182047,89942.12
2022-05-09,W-51066676,337918.04
2022-05-09,W-51128557,297556.67
2022-05-09,W-51050787,73273.72
2022-05-09,W-51068320,33226.98
2022-05-09,W-51044692,225301.2
2022-05-09,W-84183381,264269.53
2022-05-09,W-51038256,188254.48
2022-05-09,W-51043372,194972.87
2022-05-09,W-84180592,25791.73
2022-05-09,W-51057979,98171.1
2022-05-09,W-84176489,117789.89
2022-05-09,W-51037921,66058.41
2022-05-09,W-51062894,127082.72
2022-05-09,W-51066321,131097.51
2022-05-09,W-51122202,385336.28
2022-05-09,W-51048463,122189.28
2022-05-09,W-51088721,13299.7
2022-05-09,W-51065024,87570.6
2022-05-09,W-51068904,794093.86
2022-05-09,W-51127697,192935.32
2022-05-09,W-51047097,911465.95
2022-05-09,W-51065132,151558.43
2022-05-09,W-51047669,211283.36
2022-05-09,W-51124879,181559.15
2022-05-09,W-51121611,51435.25
2022-05-09,W-51041871,197079.75
2022-05-09,W-51033517,252488.27
2022-05-09,W-51034810,87951.08
2022-05-09,W-51057191,87714.6
2022-05-09,W-51061402,146779.94
2022-05-09,W-51048005,110507.31
2022-05-09,W-51121029,408232.86
2022-05-09,W-51066140,385398.25
2022-05-09,W-84183538,76801.39
2022-05-09,W-51125675,133588.86
2022-05-09,W-51126077,173133.46
2022-05-09,W-51041449,159445.02
2022-05-09,W-84183296,82904.95
2022-05-09,W-51046738,154565.06
2022-05-09,W-51060679,71220.07
2022-05-09,W-51033589,130518.16
2022-05-09,W-51065106,134294.32
2022-05-09,W-51039073,377494.19
2022-05-09,W-51120786,166820.07
2022-05-09,W-51126731,529433.35
2022-05-09,W-51047831,211293.1
2022-05-09,W-51047068,42064.06
2022-05-09,W-51041865,141235.5
2022-05-09,W-51118726,307160.89
2022-05-09,W-51128539,110323.02
2022-05-09,W-51041413,198723.17
2022-05-09,W-51043761,226007.47
2022-05-09,W-51038707,54357.03
2022-05-09,W-51035287,158732.33
2022-05-09,W-51039744,89462.56
2022-05-09,W-51065638,155582.41
2022-05-09,W-51122944,261990.44
2022-05-09,W-51122265,501098.59
2022-05-09,W-51069645,114021.09
2022-05-09,W-51068383,46707.49
2022-05-09,W-51050832,326289.63
2022-05-09,W-51128441,172258.37
2022-05-09,W-51063877,9999999.97
2022-05-09,W-51036722,107581.24
2022-05-09,W-51065169,292540.33
2022-05-09,W-51038083,148165.16
2022-05-09,W-51062755,461350.28
2022-05-09,W-51050070,153490.8
2022-05-09,W-84180540,143486.08
2022-05-09,W-51044830,100135.32
2022-05-09,W-51034413,27005.02
2022-05-09,W-51060618,245313.85
2022-05-09,W-51048021,204569.04
2022-05-09,W-51102791,555957.67
2022-05-09,W-51065319,109670.8
2022-05-09,W-51067995,82347.99
2022-05-09,W-84183083,182833.14
2022-05-09,W-51124031,181721.79
2022-05-09,W-51127798,180684.39
2022-05-09,W-51119944,199060.89
2022-05-09,W-51089713,275870.55
2022-05-09,W-84183219,110198.35
2022-05-09,W-51036398,75589.38
2022-05-09,W-51065204,352807.53
2022-05-09,W-51047095,223484.82
2022-05-09,W-51039493,406107.73
2022-05-09,W-51048285,663570.76
2022-05-09,W-51111513,59170.38
2022-05-09,W-51075845,91562.22
2022-05-09,W-51071190,241091.16
2022-05-09,W-51077796,126363.74
2022-05-09,W-51072463,172679.65
2022-05-09,W-51071453,7096.65
2022-05-09,W-51073969,136323.63
2022-05-09,W-51118571,71567.66
2022-05-09,W-51118201,420718.06
2022-05-09,W-51116508,135589.87
2022-05-09,W-51105229,279492.64
2022-05-09,W-51103259,174489.67
2022-05-09,W-51109508,178674.36
2022-05-09,W-51128659,47330.19
2022-05-09,W-51109459,118193.67
2022-05-09,W-51134909,222550.55
2022-05-09,W-51126055,262995.93
2022-05-09,W-51132943,73913.82
2022-05-09,W-51081131,107692.69
2022-05-09,W-51081169,174155.82
2022-05-09,W-51081453,103960.37
2022-05-09,W-51084800,76095.05
2022-05-09,W-51073392,103046.79
2022-05-09,W-51084772,75043.33
2022-05-09,W-51109549,264370.22
2022-05-09,W-51078104,126711.65
2022-05-09,W-51101847,353933.63
2022-05-09,W-51134833,336254.56
2022-05-09,W-51077837,115559.92
2022-05-09,W-51078671,341930.63
2022-05-09,W-51078510,74298.29
2022-05-09,W-51081546,72037.8
2022-05-09,W-51081582,119314.75
2022-05-09,W-51108665,68834.71
2022-05-09,W-51104526,48539.84
2022-05-09,W-51084472,51821.92
2022-05-09,W-51078555,14613.1
2022-05-09,W-51084792,115613.69
2022-05-09,W-51113620,37869.89
2022-05-09,W-51108889,177437.45
2022-05-09,W-51116720,71545.61
2022-05-09,W-51107585,140789.07
2022-05-09,W-51134297,121654.51
2022-05-09,W-51132902,151728.78
2022-05-09,W-51135024,21021.12
2022-05-09,W-51111418,153757.39
2022-05-09,W-51106491,141250.11
2022-05-09,W-51108913,341050.84
2022-05-09,W-51114329,94907.8
2022-05-09,W-51110666,139059.57
2022-05-09,W-51118380,256892.3
2022-05-09,W-51066255,163050.18
2022-05-09,W-51066503,161336.21
2022-05-09,W-51123048,85378.23
2022-05-09,W-51119943,185998.13
2022-05-09,W-51038662,555956.24
2022-05-09,W-51089137,148658.27
2022-05-09,W-51121371,176346.38
2022-05-09,W-51055856,2592945.9
2022-05-09,W-51062500,76464.3
2022-05-09,W-84182056,63534.28
2022-05-09,W-51103584,224221.68
2022-05-09,W-51034199,168384.21
2022-05-09,W-51088707,152797.11
2022-05-09,W-51127880,778546.86
2022-05-09,W-51040836,236197.06
2022-05-09,W-51040843,166466.81
2022-05-09,W-51039041,259249.98
2022-05-09,W-51042341,316303.49
2022-05-09,W-51039573,151037.31
2022-05-09,W-51040748,69489.44
2022-05-09,W-51038777,131590.25
2022-05-09,W-51038787,182161.86
2022-05-09,W-51056644,52331.61
2022-05-09,W-84181243,209705.97
2022-05-09,W-51126768,80214.34
2022-05-09,W-51067522,334884.34
2022-05-09,W-51040507,277678.54
2022-05-09,W-51040689,78133.72
2022-05-09,W-51039155,21970.53
2022-05-09,W-51060006,152233.41
2022-05-09,W-51065427,171731.68
2022-05-09,W-51067371,198077.19
2022-05-09,W-51102932,302539.47
2022-05-09,W-51120490,158373.78
2022-05-09,W-84182231,176613.23
2022-05-09,W-51066465,0.01
2022-05-09,W-84183444,226090.98
2022-05-09,W-51043360,30760.85
2022-05-09,W-51124309,217510.69
2022-05-09,W-51041064,115082.84
2022-05-09,W-51039811,108228.71
2022-05-09,W-51043407,32452.82
2022-05-09,W-51063629,242397.23
2022-05-09,W-84176160,568510.7
2022-05-09,W-51102571,128801.07
2022-05-09,W-51088430,221203.87
2022-05-09,W-51048193,221305.04
2022-05-09,W-51049536,168486.7
2022-05-09,W-51036180,186961.85
2022-05-09,W-84182458,174640.76
2022-05-09,W-51065485,505024.77
2022-05-09,W-51043276,214946.38
2022-05-09,W-51124155,34981.97
2022-05-09,W-51064104,509342.59
2022-05-09,W-51062978,123853.38
2022-05-09,W-51037485,141019.37
2022-05-09,W-51042515,77054.4
2022-05-09,W-51042063,205902.96
2022-05-09,W-51036631,176133.33
2022-05-09,W-51066753,35329.69
2022-05-09,W-51035579,31685.24
2022-05-09,W-51039716,127615.29
2022-05-09,W-84152828,521402.37
2022-05-09,W-51038383,420829.76
2022-05-09,W-84183191,59940.03
2022-05-09,W-51050599,464452.71
2022-05-09,W-51042170,203136.37
2022-05-09,W-51050538,455090.8
2022-05-09,W-84181160,361328.52
2022-05-09,W-51050290,273894.04
2022-05-09,W-51046620,412530.92
2022-05-09,W-51127901,266171.61
2022-05-09,W-51042277,342128.08
2022-05-09,W-51037555,147960.42
2022-05-09,W-51045092,218338.74
2022-05-09,W-51043129,35230.91
2022-05-09,W-51061746,134343.33
2022-05-09,W-51101060,264918.23
2022-05-09,W-51048245,456940.79
2022-05-09,W-51063692,359745.96
2022-05-09,W-51041496,160733.54
2022-05-09,W-51047964,129868.51
2022-05-09,W-51036148,383085.85
2022-05-09,W-51050712,87554.9
2022-05-09,W-51102968,141038.56
2022-05-09,W-51062897,199650.17
2022-05-09,W-51122900,125389.64
2022-05-09,W-51124591,131948.42
2022-05-09,W-51040111,226325.55
2022-05-09,W-51040914,290170.42
2022-05-09,W-84180547,421430.0
2022-05-09,W-51141919,99681.67
2022-05-09,W-51119194,91396.92
2022-05-09,W-51089952,4115068.8
2022-05-09,W-51052447,142440.67
2022-05-09,W-51129711,172275.77
2022-05-09,W-51136054,187945.19
2022-05-09,W-51141819,10462.3
2022-05-09,W-51130401,62043.98
2022-05-09,W-51130375,364392.71
2022-05-09,W-51129367,98373.04
2022-05-09,W-51118752,224623.64
2022-05-09,W-51118204,209799.01
2022-05-09,W-51104749,13490.24
2022-05-09,W-51109249,162861.99
2022-05-09,W-51106991,162889.97
2022-05-09,W-51106902,231241.51
2022-05-09,W-51102643,519177.79
2022-05-09,W-51131916,134184.8
2022-05-09,W-51130098,327933.02
2022-05-09,W-51105752,307522.31
2022-05-09,W-51098862,236159.44
2022-05-09,W-51078197,114252.87
2022-05-09,W-51084756,160192.92
2022-05-09,W-51113533,217995.57
2022-05-09,W-51116096,95090.51
2022-05-09,W-51116281,138739.62
2022-05-09,W-51076662,212486.48
2022-05-09,W-51107095,23579.5
2022-05-09,W-51107170,45286.13
2022-05-09,W-51099964,82697.46
2022-05-09,W-51132411,161819.51
2022-05-09,W-51128761,237594.95
2022-05-09,W-51084851,403234.08
2022-05-09,W-51080370,148047.38
2022-05-09,W-51108931,290304.84
2022-05-09,W-51074995,92.3
2022-05-09,W-51106632,56551.51
2022-05-09,W-51103059,170238.76
2022-05-09,W-51123243,413255.25
2022-05-09,W-51076902,210401.04
2022-05-09,W-51076972,194581.39
2022-05-09,W-51113149,64348.92
2022-05-09,W-51107686,164046.1
2022-05-09,W-51109128,239991.85
2022-05-09,W-51080441,247137.76
2022-05-09,W-51114000,216997.0
2022-05-09,W-51109130,54376.93
2022-05-09,W-51118062,111217.2
2022-05-09,W-51105376,284904.28
2022-05-09,W-51107317,23009.31
2022-05-09,W-51129150,19893.24
2022-05-09,W-51133940,244665.98
2022-05-09,W-51105575,126387.66
2022-05-09,W-51104982,114526.96
2022-05-09,W-51102813,172635.5
2022-05-09,W-51106906,182774.71
2022-05-09,W-51107225,76565.14
2022-05-09,W-51103622,157177.83
2022-05-09,W-51069037,981782.9
2022-05-09,W-51107213,116237.86
2022-05-09,W-51107397,136198.7
2022-05-09,W-51109230,233841.72
2022-05-09,W-51107853,413106.67
2022-05-09,W-51128172,122759.38
2022-05-09,W-51133624,120252.35
2022-05-09,W-51080880,120312.31
2022-05-09,W-51107187,157458.4
2022-05-09,W-51101116,158560.16
2022-05-09,W-51129931,339388.47
2022-05-09,W-51134976,121308.51
2022-05-09,W-51134801,69220.76
2022-05-09,W-51079753,113083.37
2022-05-09,W-51132424,122874.82
2022-05-09,W-51133199,118430.57
2022-05-09,W-51129495,64501.14
2022-05-09,W-33540902,14857020.0
2022-05-09,W-51137065,455249.77
2022-05-09,W-51047471,65364.39
2022-05-09,W-51042043,408637.12
2022-05-09,W-51062362,329754.46
2022-05-09,W-51058852,56557.09
2022-05-09,W-51056119,51584.09
2022-05-09,W-51061468,120270.15
2022-05-09,W-51049682,308335.81
2022-05-09,W-51128209,114644.2
2022-05-09,W-51066043,167608.47
2022-05-09,W-51066498,13303.69
2022-05-09,W-51048050,185453.61
2022-05-09,W-51103322,107840.12
2022-05-09,W-51066289,99082.11
2022-05-09,W-51050655,845451.9
2022-05-09,W-51100630,342001.71
2022-05-09,W-51053878,340591.72
2022-05-09,W-51052738,86972.45
2022-05-09,W-51072639,44832.44
2022-05-09,W-51071566,117376.69
2022-05-09,W-51100210,215545.99
2022-05-09,W-51078912,4295.41
2022-05-09,W-51078872,52058.63
2022-05-09,W-51035272,60758.33
2022-05-09,W-51053672,156471.24
2022-05-09,W-51045152,40129.09
2022-05-09,W-51073479,132312.13
2022-05-09,W-51072089,87036.26
2022-05-09,W-51101333,235437.13
2022-05-09,W-51088120,296892.29
2022-05-09,W-51088067,85.4
2022-05-09,W-51084203,105066.14
2022-05-09,W-51039767,6893.88
2022-05-09,W-51058266,15289.43
2022-05-09,W-51048851,32789.2
2022-05-09,W-51068864,212607.42
2022-05-09,W-51087378,173074.13
2022-05-09,W-51055490,137821.92
2022-05-09,W-51057484,196387.61
2022-05-09,W-51070956,49528.36
2022-05-09,W-51071575,176442.48
2022-05-09,W-51101005,110605.4
2022-05-09,W-51088303,877318.69
2022-05-09,W-51075949,252562.3
2022-05-09,W-51105503,244342.24
2022-05-09,W-51052449,169676.87
2022-05-09,W-51032595,24231.39
2022-05-09,W-51038412,68536.28
2022-05-09,W-51035476,203997.31
2022-05-09,W-51058577,239818.81
2022-05-09,W-51058985,229936.75
2022-05-09,W-51062214,77641.06
2022-05-09,W-51100231,83926.91
2022-05-09,W-51036218,318998.12
2022-05-09,W-51070853,92843.88
2022-05-09,W-51035931,369019.53
2022-05-09,W-51071530,85223.89
2022-05-09,W-51072628,154948.27
2022-05-09,W-51085969,256241.7
2022-05-09,W-51052458,131228.43
2022-05-09,W-51038029,175691.93
2022-05-09,W-51111826,142643.22
2022-05-09,W-51113193,146657.05
2022-05-09,W-51109652,298040.53
2022-05-09,W-51134051,165746.85
2022-05-09,W-51134285,107069.99
2022-05-09,W-51112741,144810.55
2022-05-09,W-51077021,198999.95
2022-05-09,W-51077921,123017.55
2022-05-09,W-51077259,77000.16
2022-05-09,W-51110954,183808.79
2022-05-09,W-51107339,41684.43
2022-05-09,W-51102828,164077.3
2022-05-09,W-51075586,270014.75
2022-05-09,W-51073728,400672.23
2022-05-09,W-51081606,179725.94
2022-05-09,W-51073820,82115.9
2022-05-09,W-51106351,325138.31
2022-05-09,W-51103267,91516.39
2022-05-09,W-51107103,90200.36
2022-05-09,W-51074152,164940.17
2022-05-09,W-51112723,225534.26
2022-05-09,W-51109064,40968.38
2022-05-09,W-51113272,66117.77
2022-05-09,W-51109019,133357.02
2022-05-09,W-51109059,88883.74
2022-05-09,W-51134032,263381.28
2022-05-09,W-51077536,143310.82
2022-05-09,W-51075197,1840561.6
2022-05-09,W-51115648,203391.7
2022-05-09,W-51113207,169691.91
2022-05-09,W-51078172,55127.85
2022-05-09,W-51077147,150388.73
2022-05-09,W-51100678,227943.86
2022-05-09,W-51106830,148197.93
2022-05-09,W-51107734,227876.41
2022-05-09,W-51107512,196615.6
2022-05-09,W-51102605,145544.31
2022-05-09,W-51102149,237962.01
2022-05-09,W-51108307,212832.83
2022-05-09,W-51132906,128968.82
2022-05-09,W-51132071,163770.37
2022-05-09,W-51079157,66630.34
2022-05-09,W-51081178,59441.4
2022-05-09,W-51108759,244531.68
2022-05-09,W-51129914,194893.13
2022-05-09,W-51078920,328412.46
2022-05-09,W-51078397,145920.21
2022-05-09,W-51084485,132780.21
2022-05-09,W-51113203,154110.08
2022-05-09,W-51134446,130113.63
2022-05-09,W-51125273,123567.86
2022-05-09,W-53522540,174630.0
2022-05-09,W-51136222,7286.68
2022-05-09,W-51135560,228516.18
2022-05-09,W-51102898,252584.44
2022-05-09,W-51083805,125474.78
2022-05-09,W-51083300,94518.54
2022-05-09,W-63538624,1989137.0
2022-05-09,W-51055319,395734.7
2022-05-09,W-51101521,518975.55
2022-05-09,W-51104574,118437.8
2022-05-09,W-51103142,156792.74
2022-05-09,W-51083027,192643.61
2022-05-09,W-51104287,267778.62
2022-05-09,W-51135313,37648.59
2022-05-09,W-51080373,534420.21
2022-05-09,W-51084935,127364.84
2022-05-09,W-51083719,178200.44
2022-05-09,W-51074464,237153.15
2022-05-09,W-51078371,15259.67
2022-05-09,W-51110081,172362.03
2022-05-09,W-51108680,47857.13
2022-05-09,W-51107823,267559.94
2022-05-09,W-51125053,133075.09
2022-05-09,W-51129945,142013.43
2022-05-09,W-51080329,163372.1
2022-05-09,W-51081231,30547.42
2022-05-09,W-51072056,114684.94
2022-05-09,W-51110060,440824.11
2022-05-09,W-51077804,156297.94
2022-05-09,W-51077845,88333.41
2022-05-09,W-51106049,285333.5
2022-05-09,W-51101211,268561.0
2022-05-09,W-51084709,82019.64
2022-05-09,W-51111234,54736.88
2022-05-09,W-51110222,153868.52
2022-05-09,W-51104868,70910.28
2022-05-09,W-51080558,237380.32
2022-05-09,W-51073972,18955881.0
2022-05-09,W-51112977,221069.87
2022-05-09,W-51106737,24675.05
2022-05-09,W-51134766,106825.44
2022-05-09,W-51133853,156264.91
2022-05-09,W-51080874,54874.14
2022-05-09,W-51111423,107031.66
2022-05-09,W-51102194,48288.08
2022-05-09,W-51104837,162125.3
2022-05-09,W-51104454,124119.16
2022-05-09,W-51103922,72709.26
2022-05-09,W-51134029,164954.77
2022-05-09,W-51105885,47908.72
2022-05-09,W-51106846,78545.88
2022-05-09,W-51108872,59478.0
2022-05-09,W-51108044,42644.48
2022-05-09,W-51128611,242081.62
2022-05-09,W-51103198,295871.25
2022-05-09,W-51107052,235709.33
2022-05-09,W-51103530,132228.8
2022-05-09,W-51134628,16320.44
2022-05-09,W-51106592,209704.45
2022-05-09,W-51077926,146156.83
2022-05-09,W-51107985,19394.27
2022-05-09,W-51101077,528529.63
2022-05-09,W-51113665,100819.5
2022-05-09,W-51112447,87839.15
2022-05-09,W-51103415,4.07
2022-05-09,W-51109284,59828.57
2022-05-09,W-51108879,130162.27
2022-05-09,W-51132487,150941.76
2022-05-09,W-51079269,65181.08
2022-05-09,W-51081218,179832.2
2022-05-09,W-51077741,227316.22
2022-05-09,W-51075179,39177.9
2022-05-09,W-51105559,253782.69
2022-05-09,W-51105886,364033.03
2022-05-09,W-51107259,187300.44
2022-05-09,W-51106121,258173.39
2022-05-09,W-51110309,225279.62
2022-05-09,W-51105999,297689.33
2022-05-09,W-51127399,671504.94
2022-05-09,W-51128019,13168.67
2022-05-09,W-51133266,40695.83
2022-05-09,W-51112706,62157.72
2022-05-09,W-51112715,334586.82
2022-05-09,W-51101628,136027.41
2022-05-09,W-51102534,372099.59
2022-05-09,W-51103236,184766.48
2022-05-09,W-51079230,120919.83
2022-05-09,W-51075033,57724.54
2022-05-09,W-51070661,201588.4
2022-05-09,W-51080886,106292.91
2022-05-09,W-51074110,518611.6
2022-05-09,W-51057361,78.9
2022-05-09,W-51076843,138703.56
2022-05-09,W-51063730,1543525.5
2022-05-09,W-51081350,106491.8
2022-05-09,W-51083094,170569.33
2022-05-09,W-51070999,231982.3
2022-05-09,W-19520341,6023970.0
2022-05-09,W-51056939,2503429.5
2022-05-09,W-51084841,132770.01
2022-05-09,W-51069711,188784.22
2022-05-09,W-51056423,558289.7
2022-05-09,W-51075044,84899.06
2022-05-09,W-51083934,107455.08
2022-05-09,W-51081360,117790.5
2022-05-09,W-51075631,36358.37
2022-05-09,W-51075766,93429.24
2022-05-09,W-51056923,510914.3
2022-05-09,W-51080213,66997.96
2022-05-09,W-51076033,92205.82
2022-05-09,W-51079857,60127.24
2022-05-09,W-51085107,19122.66
2022-05-09,W-51108395,193263.16
2022-05-09,W-51110275,340679.34
2022-05-09,W-51107018,105216.86
2022-05-09,W-51109116,211089.62
2022-05-09,W-51105193,540246.75
2022-05-09,W-51107173,189357.43
2022-05-09,W-51106872,160552.55
2022-05-09,W-51106391,403012.63
2022-05-09,W-51105453,128419.04
2022-05-09,W-51132871,46568.85
2022-05-09,W-51133760,117136.64
2022-05-09,W-51081155,28041.03
2022-05-09,W-51111208,191928.39
2022-05-09,W-51113364,26594.52
2022-05-09,W-51113420,170197.94
2022-05-09,W-51104674,153483.32
2022-05-09,W-51107428,112940.71
2022-05-09,W-51107994,60005.69
2022-05-09,W-51105240,109939.9
2022-05-09,W-51102262,110554.7
2022-05-09,W-51129340,2.66
2022-05-09,W-51079154,241008.36
2022-05-09,W-51081490,205747.38
2022-05-09,W-51121814,213276.66
2022-05-09,W-51133672,102076.6
2022-05-09,W-51133704,332409.61
2022-05-09,W-51126266,330876.81
2022-05-09,W-51136909,135556.97
2022-05-09,W-51136541,152630.44
2022-05-09,W-51134671,281029.67
2022-05-09,W-51123569,66892.03
2022-05-09,W-51123210,170309.97
2022-05-09,W-51136847,130136.39
2022-05-09,W-51056521,610887.2
2022-05-09,W-51134199,241372.23
2022-05-09,W-43516227,19685630.0
2022-05-09,W-43530984,2108450.0
2022-05-09,W-51132596,253006.64
2022-05-09,W-51131561,145834.53
2022-05-09,W-55517227,13058780.0
2022-05-09,W-51084039,2.6
2022-05-09,W-64529062,22627630.0
2022-05-09,W-51122139,114996.65
2022-05-09,W-52515922,4603780.0
2022-05-09,W-51136687,331690.32
2022-05-09,W-63538589,3617190.0
2022-05-09,W-51102693,158940.34
2022-05-09,W-51083536,119572.56
2022-05-09,W-51082977,280658.59
2022-05-09,W-51083152,98328.01
2022-05-09,W-19312875,3640470.0
2022-05-09,W-51057591,171539.3
2022-05-09,W-51057386,3157968.2
2022-05-09,W-51057343,2444953.5
2022-05-09,W-51104028,154240.12
2022-05-09,W-51055606,888873.8
2022-05-09,W-19419909,3103590.0
2022-05-09,W-51074155,830140.8
2022-05-09,W-51102419,360330.1
2022-05-09,W-51056664,453945.1
2022-05-09,W-51099893,31193.34
2022-05-09,W-51103679,63083.72
2022-05-09,W-51100746,60261.36
2022-05-09,W-51076586,129339.88
2022-05-09,W-51056298,460015.9
2022-05-09,W-51098478,101046.73
2022-05-09,W-51076218,4556.6
2022-05-09,W-51055618,338109.2
2022-05-09,W-19331149,4635810.0
2022-05-09,W-19402628,11104630.0
2022-05-09,W-19419883,31641000.0
2022-05-09,W-51057475,168696.0
2022-05-09,W-51102820,932714.54
2022-05-09,W-51104228,153412.6
2022-05-09,W-51082468,29996.6
2022-05-09,W-51050895,72260.3
2022-05-09,W-51083088,96890.1
2022-05-09,W-51071432,163060.0
2022-05-09,W-51073188,290532.47
2022-05-09,W-51072560,128930.62
2022-05-09,W-51056449,438105.3
2022-05-09,W-51056283,56061.0
2022-05-09,W-51084019,96990.15
2022-05-09,W-51075943,83069.02
2022-05-09,W-51084395,260773.01
2022-05-09,W-51084360,163418.63
2022-05-09,W-51069045,222626.08
2022-05-09,W-19502940,6500673.0
2022-05-09,W-51071162,2842974.9
2022-05-09,W-51074542,43481.2
2022-05-09,W-51084427,139220.08
2022-05-09,W-51084001,285634.58
2022-05-09,W-51083921,104852.38
2022-05-09,W-51073712,191302.56
2022-05-09,W-51075585,96549.56
2022-05-09,W-51075218,0.0
2022-05-09,W-51079460,173178.95
2022-05-09,W-51070957,196265.1
2022-05-09,W-51075529,321741.2
2022-05-09,W-51074861,550720.4
2022-05-09,W-51080221,95104.26
2022-05-09,W-51073747,135372.78
2022-05-09,W-51075750,108008.05
2022-05-09,W-51084598,123772.04
2022-05-09,W-51084460,202023.41
2022-05-09,W-51081625,220262.49
2022-05-09,W-51072457,180245.0
2022-05-09,W-51068975,138611.79
2022-05-09,W-51083348,266672.96
2022-05-09,W-51078673,2066.74
2022-05-09,W-51129063,124248.71
2022-05-09,W-51121946,57982.59
2022-05-09,W-51121154,61630.73
2022-05-09,W-51062953,90142.15
2022-05-09,W-51141997,124367.55
2022-05-09,W-51133635,196.25
2022-05-09,W-51114324,15267.66
2022-05-09,W-51086892,469353.6
2022-05-09,W-51140800,149731.4
2022-05-09,W-51121084,409.12
2022-05-09,W-51049191,45541.81
2022-05-09,W-51118017,72240.05
2022-05-09,W-51131049,112738.52
2022-05-09,W-51121343,544629.28
2022-05-09,W-51142178,97160.41
2022-05-09,W-84179747,43819.21
2022-05-09,W-51141056,651274.07
2022-05-09,W-51133967,134426.61
2022-05-09,W-51136916,515762.26
2022-05-09,W-51133061,110784.77
2022-05-09,W-51134739,33895.29
2022-05-09,W-51123998,93020.59
2022-05-09,W-51141992,90519.43
2022-05-09,W-51130830,26661.75
2022-05-09,W-51135189,41864.87
2022-05-09,W-51134013,40860.92
2022-05-09,W-51123501,101015.28
2022-05-09,W-51123547,251489.21
2022-05-09,W-51138813,10367.67
2022-05-09,W-51137190,56017.1
2022-05-09,W-51130811,78936.86
2022-05-09,W-51133563,139576.17
2022-05-09,W-51135512,191348.93
2022-05-09,W-51137764,40895.6
2022-05-09,W-51142019,69594.84
2022-05-09,W-51124154,398148.57
2022-05-09,W-51133914,158698.39
2022-05-09,W-51140008,21532.69
2022-05-09,W-51113910,60972.37
2022-05-09,W-51112538,74295.3
2022-05-09,W-51126945,235641.43
2022-05-09,W-51135509,101588.78
2022-05-09,W-51133759,93353.62
2022-05-09,W-51122597,115024.68
2022-05-09,W-51124980,411766.44
